RA,Dec,PmrA,PMDEC,sigPMRA,sigPMDEC,w1mpro_pm,w1sigmpro_pm,w2mpro_pm,w2sigmpro_pm,2MASSRA,2MASSDEC,j_m,j_msigcom,h_m,h_msigcom,k_m,k_msigcom,
27.7875086,-9.4878484,-0.08812,-0.22993,0.0295,0.0292,16.103,0.028,15.78,0.053,,,,,,,,,
27.7104389,-8.3432782,0,0,0.0581,0.016,18.661,,17.994,,,,,,,,,,
27.7434302,-10.9081356,0.1493,-0.04587,0.0106,0.0099,14.547,0.016,14.413,0.02,27.742866,-10.907982,15.657,0.0528,15.127,0.0906,14.884,0.1329,
27.2454965,-10.0851961,0.19022,-0.20431,0.0147,0.0128,15.078,0.017,15.009,0.032,27.244697,-10.084399,15.927,0.0788,15.522,0.1075,15.32,0.1727,
27.0702675,-10.3515729,0.23794,-0.02148,0.0231,0.0226,15.751,0.024,15.696,0.048,,,,,,,,,
27.1563161,-10.801588,-0.01742,-0.216,0.0218,0.0224,16.852,0.051,14.568,0.024,,,,,,,,,
27.3921545,-45.238937,0.14032,-0.01084,0.0078,0.0071,14.192,0.015,14.047,0.014,27.391605,-45.238979,15.205,0.062,14.659,0.0746,14.448,0.0959,
27.3853213,-57.7784152,0.01887,-0.07126,0.0078,0.0066,14.232,0.012,14.028,0.013,27.385326,-57.778072,15.161,0.0454,14.657,0.0533,14.508,0.0929,
27.9003208,45.9230163,0.17242,-0.12885,0.015,0.0143,15.51,0.02,14.809,0.022,,,,,,,,,
27.5832369,-11.5670471,0.12601,-0.02798,0.0104,0.0098,14.544,0.016,14.363,0.019,27.582804,-11.567032,15.494,0.0562,14.884,0.076,14.692,0.1092,
27.7141068,-50.6227914,0.12282,-0.00653,0.0092,0.0082,14.735,0.013,14.43,0.015,27.713572,-50.62273,16.001,0.083,15.547,0.1215,14.957,0.1205,
28.3441953,-50.2463996,0.15806,0.05227,0.0123,0.0111,15.327,0.017,14.83,0.02,,,,,,,,,
28.3388039,-49.5192972,0.11372,-0.05728,0.0155,0.0141,15.67,0.019,14.937,0.023,,,,,,,,,
27.9271906,12.7413521,0.87634,-0.0494,0.0124,0.0147,14.699,0.021,14.006,0.021,27.923164,12.741688,16.566,0.1289,15.603,0.1121,15.183,0.1887,
27.1928393,49.5247986,-0.14283,-0.72469,0.0192,0.0195,14.773,0.023,14.545,0.026,,,,,,,,,
28.2272536,50.2981069,-1.41694,-2.68626,0.1072,0.1118,16.426,0.074,15.479,0.07,,,,,,,,,
27.3160849,-14.2595251,0.11171,-0.12945,0.0135,0.0125,15.015,0.019,14.908,0.026,27.315751,-14.25923,16.258,0.1114,15.365,0.1174,15.197,0.1548,
27.4412469,-64.9443538,0.09203,0.05811,0.0086,0.0073,14.554,0.014,14.303,0.014,27.440651,-64.944633,15.505,0.0558,14.985,0.0695,14.64,0.0981,
27.4843951,35.8751573,0.16479,-0.11155,0.0142,0.0131,15.141,0.018,14.863,0.027,27.483564,35.875641,16.95,0.1861,16.29,0.2221,15.611,0.2132,
28.5297353,31.6710629,0.13848,-0.03266,0.0098,0.009,14.521,0.014,14.386,0.019,28.529179,31.671165,15.465,0.0528,14.973,0.0612,14.578,0.0667,
27.8859231,-25.8765179,0.29399,0.04628,0.0237,0.0222,15.822,0.023,15.512,0.043,,,,,,,,,
28.1304869,-42.0093142,0.0991,-0.04107,0.0084,0.0074,14.249,0.014,14.089,0.014,28.130117,-42.009266,15.304,0.0593,14.578,0.0568,14.615,0.1068,
27.8355373,-42.1825308,0.14405,-0.19243,0.036,0.0353,16.51,0.04,15.644,0.043,,,,,,,,,
28.7815883,-42.2766066,0.49641,-0.00938,0.0995,0.0927,19.818,0.488,16.252,0.064,,,,,,,,,
27.6760011,-46.3653876,-0.19521,-0.12089,0.0241,0.0236,17.011,0.042,14.856,0.022,,,,,,,,,
29.0093206,-62.4081305,-0.01639,-0.28266,0.0086,0.0071,14.476,0.014,14.379,0.015,29.009832,-62.40696,15.224,0.0381,14.943,0.0812,14.728,0.1071,
27.4705314,-61.4855716,0.03792,-0.1656,0.0094,0.0083,14.746,0.014,14.391,0.015,27.470481,-61.484879,16.185,0.0922,15.475,0.1078,15.042,0.1451,
28.3760078,-52.0129481,0.12459,0.04784,0.0075,0.0065,14.202,0.013,14.05,0.013,28.375464,-52.013157,15.592,0.0647,15.181,0.0879,14.487,0.0967,
28.7998574,-52.0462083,0.1747,-0.02297,0.0122,0.011,15.252,0.016,14.975,0.02,28.798739,-52.046234,16.451,0.1153,15.713,0.1173,15.306,0.1654,
28.6699753,-50.767381,0,0,0.0463,0.0415,19.049,,18.245,,,,,,,,,,
28.8281419,-27.8580741,0.11292,0.01394,0.0107,0.0103,14.535,0.015,14.384,0.019,28.827646,-27.85815,15.545,0.0489,14.984,0.065,14.778,0.1111,
28.2928876,-33.4167276,1.1577,0.1377,0.0036,0.0033,12.769,0.014,12.653,0.013,28.287124,-33.417278,13.519,0.0289,13.012,0.03,12.832,0.0316,
29.2267052,3.5332353,1.02113,-0.25622,0.0056,0.0055,10.769,0.014,10.577,0.01,,,,,,,,,
29.4273701,3.5838101,0.10459,-0.05573,0.0106,0.0099,14.508,0.017,14.318,0.02,29.427054,3.584012,15.543,0.0601,14.933,0.0642,14.68,0.0834,
29.23019,3.5329271,1.23322,-0.49667,0.1172,0.1233,16.101,0.08,16.739,0.254,,,,,,,,,
,,,,,,,,,,,,,,,,,,
29.0555095,32.9239349,0.92363,-0.21611,0.1064,0.1129,18.931,,16.038,0.07,,,,,,,,,
28.9863345,-4.0779772,0.1221,-0.05075,0.0095,0.0088,14.336,0.015,14.148,0.017,28.985962,-4.077851,15.356,0.0586,14.822,0.0613,14.255,0.0724,
27.1939888,-84.0610573,0.52083,0.37745,0.0537,0.0517,16.728,0.087,16.417,0.098,,,,,,,,,
29.3318049,19.7563977,0.12879,-0.06702,0.0143,0.0132,14.921,0.018,14.688,0.023,29.331344,19.756487,15.938,0.0744,15.333,0.1095,15.301,0.1577,
28.6130589,-39.6800543,0.10402,0.00628,0.0081,0.0075,14.288,0.015,14.11,0.014,28.612569,-39.680042,15.335,0.0544,14.886,0.0718,14.373,0.0855,
28.4553699,-29.4863621,0.12105,-0.01433,0.0112,0.0106,14.827,0.017,14.616,0.021,28.454918,-29.486389,15.84,0.0701,15.287,0.0879,15.23,0.14,
28.8004458,-43.7819078,0.74466,0.31252,0.0229,0.0208,15.069,0.029,14.812,0.029,,,,,,,,,
27.0353633,-72.0496333,1.8117,0.06161,0.0476,0.0398,19.186,0.298,15.288,0.032,,,,,,,,,
29.5556701,9.4508315,0.90374,-0.39065,0.0207,0.0217,14.742,0.026,14.554,0.027,,,,,,,,,
29.4461419,28.9468767,0.23624,-0.09886,0.0143,0.0138,15.109,0.019,15.09,0.035,,,,,,,,,
27.1417861,81.7400751,1.31152,-0.6215,0.0294,0.0315,14.671,0.03,14.165,0.024,,,,,,,,,
29.1768162,-12.863557,0.39104,-1.36997,0.0279,0.038,14.062,0.044,13.705,0.033,,,,,,,,,
28.0839358,-56.3642649,0.09125,0.0199,0.0076,0.0072,14.263,0.014,14.166,0.013,28.083405,-56.364357,15.151,0.0442,14.566,0.0511,14.368,0.0756,
28.2994801,-70.2350571,0.12867,0.0286,0.0071,0.0062,14.202,0.013,14.007,0.012,28.298287,-70.235115,15.067,0.0461,14.633,0.065,14.365,0.0809,
29.4762046,-69.5432763,0.207,0.00866,0.0115,0.0104,15.293,0.016,15.003,0.02,29.473872,-69.543236,16.564,0.1471,15.735,0.1586,15.83,0.3046,
29.6069794,22.1977893,0.69236,-0.73452,0.0128,0.0145,13.916,0.018,13.758,0.016,,,,,,,,,
30.1080867,55.5046583,0.63816,-0.31154,0.0106,0.01,14.358,0.024,14.181,0.023,30.104093,55.50563,14.934,0.0418,14.4,0.0487,14.144,0.0582,
29.8243634,-52.9430493,0.00566,-0.08465,0.0471,0.0438,18.171,0.103,15.676,0.035,,,,,,,,,
29.7226904,-67.2606171,0.05328,-0.0856,0.0116,0.0099,15.154,0.016,14.829,0.018,29.722221,-67.260193,16.596,0.1451,15.702,0.1762,15.641,0.2332,
28.2318419,-63.4917041,0.15088,0.00329,0.0041,0.0037,9.088,0.013,8.851,0.008,28.230619,-63.491711,10.167,0.0243,9.604,0.0239,9.261,0.0211,
28.7900435,-64.0321488,0.19021,0.04615,0.0158,0.0131,15.485,0.019,15.29,0.032,,,,,,,,,
30.0143054,-16.7303957,0.48011,-0.75603,0.0452,0.0441,15.639,0.047,15.372,0.052,,,,,,,,,
29.6179833,17.0161313,0.14578,-0.4348,0.0091,0.0088,14.276,0.015,14.131,0.017,29.617436,17.018057,15.15,0.0466,14.647,0.0558,14.437,0.1011,
19.1983487,-87.5533067,0.14669,0.07155,0.0196,0.0208,15.671,0.025,15.546,0.034,19.1895,-87.554146,15.831,0.0861,15.228,0.1031,14.938,0.1431,
29.9411716,-26.262869,0.01633,-0.26603,0.0243,0.0221,15.77,0.024,15.378,0.038,,,,,,,,,
31.4022355,-61.0992869,0.10064,0.04354,0.0074,0.0063,14.205,0.012,14.019,0.012,31.401576,-61.099545,15.16,0.0456,14.653,0.0521,14.388,0.0745,
28.716665,-60.4889509,0.10582,0.02678,0.008,0.0071,14.388,0.014,14.211,0.014,28.716085,-60.489067,15.424,0.0558,14.757,0.0597,14.708,0.1054,
30.7050557,1.7300615,0.11836,-0.01756,0.0117,0.0112,14.765,0.018,14.55,0.021,30.704682,1.730107,16.026,0.0776,15.561,0.0911,14.999,0.1205,
30.3135534,2.3069113,0.19472,-0.06259,0.0101,0.0093,14.315,0.015,14.289,0.019,30.312909,2.307154,15.195,0.0493,14.613,0.0568,14.441,0.0756,
30.4576175,-5.1082344,0.73587,0.15734,0.0417,0.0443,17.191,0.057,15.45,0.043,,,,,,,,,
30.6704187,-6.3209141,0.11406,-0.04827,0.0092,0.008,14.278,0.014,14.128,0.017,30.670148,-6.320689,15.118,0.0426,14.719,0.0715,14.488,0.0869,
30.5131333,3.9437305,-0.32223,-0.32016,0.0037,0.0032,8.397,0.011,8.266,0.008,30.514497,3.945059,9.395,0.0239,8.75,0.0362,8.54,0.0212,
30.7274047,5.7027777,2.4422,-0.712,0.0051,0.0052,8.633,0.012,8.496,0.008,,,,,,,,,
30.7269314,5.7028808,2.40784,-0.74977,0.0034,0.0029,8.942,0.007,8.826,0.005,,,,,,,,,
30.727379,5.7029132,1.86664,-1.05708,0.0158,0.0203,11.644,0.048,12.318,0.065,,,,,,,,,
30.7324829,38.2078769,0.31405,0.04637,0.0129,0.012,15.095,0.018,14.863,0.024,30.730813,38.207638,17.109,0.187,16.06,0.2045,15.743,0.2249,
31.0779598,37.7039084,0.22142,0.0732,0.0245,0.0236,15.97,0.025,15.792,0.05,31.076771,37.703712,17.173,0.1818,16.59,0.2328,16.051,0.2742,
30.3861361,-19.4482647,0.08931,-0.45085,0.0089,0.0084,14.446,0.014,14.287,0.017,30.385825,-19.446316,15.342,0.0457,14.851,0.0654,14.723,0.094,
30.0727704,-27.3422579,-0.02821,-1.39494,0.0129,0.0107,12.407,0.019,12.2,0.014,,,,,,,,,
29.8102098,-7.0360231,-0.01917,-0.19669,0.0128,0.0116,14.911,0.018,14.674,0.023,,,,,,,,,
30.663808,-8.1224035,0,0,0.1822,0.1512,18.124,,17.662,,,,,,,,,,
30.6904176,-33.9982703,-0.01113,-0.18592,0.0117,0.0112,15.068,0.018,14.77,0.023,30.690514,-33.99741,16.588,0.1332,15.955,0.1917,15.287,0.19,
30.3110835,-32.83478,0.32898,0.13521,0.0441,0.0451,17.593,0.079,15.624,0.04,,,,,,,,,
30.1390784,32.6925095,0.10419,-0.07786,0.0101,0.0086,14.293,0.015,14.09,0.017,30.138594,32.69278,15.217,0.0506,14.784,0.0682,14.517,0.0881,
31.2676111,-20.6086623,0.11338,-0.11899,0.0117,0.0101,14.717,0.016,14.627,0.022,31.267409,-20.608301,15.563,0.0524,15.066,0.0834,14.759,0.1126,
31.1484646,-20.8674288,0.17114,-0.00189,0.0156,0.0144,15.184,0.018,15.02,0.03,31.148131,-20.867599,16.114,0.0928,15.419,0.11,15.071,0.1362,
30.0526826,-53.9635566,0.12238,-0.00099,0.0077,0.0068,14.211,0.014,14.088,0.013,30.051962,-53.963589,15.1,0.0375,14.376,0.0425,14.28,0.0732,
29.8836676,-54.7697176,0.07391,0.04048,0.0079,0.007,14.27,0.012,14.122,0.013,29.883299,-54.769882,15.351,0.057,14.766,0.0499,14.528,0.082,
30.0397547,-10.4118879,0.10851,-0.23353,0.0044,0.0041,9.297,0.013,9.095,0.009,30.039389,-10.410883,10.219,0.0208,9.694,0.0226,9.447,0.0191,
,,,,,,,,,,,,,,,,,,
31.4619572,-28.2512262,0.15129,-0.11522,0.0158,0.0148,15.239,0.019,14.882,0.026,31.461355,-28.250738,17.165,0.2043,16.022,0.1942,15.51,0.207,
31.7187971,-22.5169371,0.07583,-0.11057,0.0107,0.0091,14.535,0.016,14.376,0.019,31.718594,-22.516539,15.463,0.0505,14.905,0.0657,14.674,0.085,
30.5172,-51.1968657,0.10685,0.0366,0.0081,0.0072,14.303,0.013,14.122,0.014,30.516699,-51.197044,15.239,0.0509,14.623,0.0513,14.428,0.0814,
31.4677283,22.3817904,0.10831,-0.11044,0.0102,0.0089,14.399,0.015,14.246,0.019,31.467198,22.382191,15.647,0.0507,14.961,0.064,14.536,0.0789,
31.5420578,-44.4780905,0.0956,-0.01848,0.0082,0.0073,14.299,0.014,14.115,0.014,31.54167,-44.478039,15.161,0.0505,14.691,0.0472,14.636,0.0803,
31.6900882,-24.4730705,0.7555,0.20895,0.015,0.009,14.631,0.023,14.405,0.03,31.686798,-24.473675,15.455,0.0567,15.034,0.0857,14.907,0.1534,
31.625964,24.6013218,0.12285,-0.01886,0.0091,0.0082,14.261,0.015,14.067,0.016,31.625526,24.601326,15.367,0.0512,14.774,0.0602,14.456,0.0723,
30.5656057,30.691955,0.0151,-0.31037,0.019,0.0184,15.517,0.021,15.273,0.038,,,,,,,,,
31.6139931,-65.674306,0.01978,-0.08006,0.0072,0.0065,14.215,0.013,14.021,0.012,31.614107,-65.673996,15.151,0.0528,14.658,0.0604,14.445,0.0824,
31.6402312,16.9241805,0.13608,-0.11661,0.0116,0.011,14.798,0.017,14.578,0.022,31.639811,16.924662,16.525,0.1102,15.699,0.128,15.249,0.1515,
31.9647041,47.7601041,0.2996,-0.17576,0.0293,0.029,16.213,0.028,15.979,0.059,,,,,,,,,
33.7427824,-70.8457153,0.10169,0.0052,0.0069,0.0063,14.242,0.015,14.072,0.013,33.741949,-70.845711,15.379,0.0579,14.843,0.0864,14.539,0.0967,
30.6517123,-68.2063759,0.10699,0.07028,0.0068,0.006,14.176,0.014,14.003,0.012,30.650844,-68.206604,15.142,0.0434,14.575,0.0616,14.195,0.0695,
32.2215207,-68.51832,0.05908,-0.23002,0.0073,0.0068,14.518,0.014,14.225,0.013,32.22108,-68.51738,16.664,0.1212,15.951,0.1435,15.118,0.1218,
31.0318977,-67.8215648,0.11136,-0.00349,0.0093,0.008,14.787,0.015,14.441,0.015,,,,,,,,,
30.9451325,41.151553,0.14578,0.00952,0.0143,0.0139,15.18,0.02,15.038,0.029,30.944577,41.15144,16.377,0.0981,15.726,0.126,15.248,0.168,
32.2120851,-2.655864,0.10542,-0.06332,0.0091,0.0081,14.201,0.015,14.024,0.016,32.211755,-2.655785,15.272,0.0449,14.704,0.0546,14.5,0.0887,
31.1465294,-2.5706375,0.08856,-0.09612,0.0102,0.0089,14.405,0.015,14.469,0.02,31.146256,-2.570241,15.103,0.0428,14.541,0.0486,14.621,0.0856,
31.7995125,-31.3862232,0.31917,-0.09647,0.0301,0.0285,16.124,0.028,15.751,0.051,,,,,,,,,
31.7949656,-36.1160241,0.11462,-0.03236,0.0075,0.0072,14.242,0.013,14.078,0.014,31.79454,-36.115971,15.339,0.0551,14.706,0.0536,14.463,0.0814,
30.9794957,-35.7319381,0.86549,-0.18756,0.082,0.0776,18.391,0.156,16.186,0.066,,,,,,,,,
31.6078796,-0.3311054,0.1328,-0.26473,0.0259,0.0234,15.62,0.1,15.285,0.102,31.607629,-0.330307,16.12,0.0745,15.676,0.1075,15.524,0.2183,
31.5836095,1.2878689,0.10762,-0.03746,0.0086,0.0079,14.175,0.015,14.012,0.015,31.583227,1.28799,15.31,0.0666,14.629,0.0613,14.339,0.0682,
32.1023302,1.0126813,0.12269,-0.06584,0.0115,0.0106,14.704,0.016,14.565,0.022,32.101971,1.012791,15.656,0.0591,15.131,0.089,14.975,0.1349,
32.2597485,3.7790079,0.02658,-0.18121,0.0119,0.0119,14.875,0.019,14.562,0.021,32.259689,3.779744,17.2,0.221,16.161,0.2509,15.398,0.1684,
31.1701726,17.9536851,0.18383,-0.06351,0.0131,0.0121,14.898,0.018,14.788,0.027,31.169451,17.953871,15.904,0.0723,15.372,0.1047,14.931,0.1248,
30.479466,73.5417558,0.28339,-0.10714,0.0037,0.0033,8.191,0.011,7.966,0.008,30.475012,73.542229,9.252,0.0209,8.674,0.0184,8.366,0.0158,
31.3026106,-5.2966952,1.05426,0.37203,0.0267,0.0285,16.177,0.025,16.044,0.063,31.298075,-5.298525,16.682,0.1236,16.137,0.1616,15.792,,
32.0228228,5.1874474,0.09147,-0.1035,0.0092,0.0085,14.272,0.015,14.118,0.017,32.022641,5.187805,15.14,0.0425,14.694,0.0682,14.336,0.0739,
32.8185853,-53.2527888,0.12436,0.0129,0.0081,0.0071,14.428,0.013,14.253,0.014,32.818006,-53.252853,15.267,0.0544,14.824,0.0546,14.703,0.0991,
32.6516648,19.825716,0.11172,-0.13089,0.0097,0.0087,14.303,0.016,14.169,0.018,32.651142,19.826284,15.841,0.0594,14.952,0.0662,14.622,0.081,
31.3727057,19.1199555,0.1447,0.03872,0.0122,0.0112,14.791,0.016,14.542,0.022,31.372097,19.11957,16.593,0.1155,15.663,0.0955,15.479,0.1796,
31.2588619,18.9860394,0.05426,-0.18076,0.0125,0.0118,14.891,0.018,14.672,0.024,31.258534,18.986959,17.079,0.1784,16.035,0.1286,15.564,0.195,
31.6886915,52.9282709,0.12844,-0.04513,0.0172,0.0155,15.042,0.02,14.945,0.027,31.688331,52.928493,15.426,0.0682,14.418,,14.227,,
31.922881,-9.3933536,0.01937,-0.18994,0.0099,0.0094,14.517,0.017,14.382,0.019,31.92297,-9.392618,15.328,0.0497,15.032,0.073,14.534,0.0883,
31.7129087,-9.0127078,0.17468,-0.00462,0.0118,0.0109,14.749,0.017,14.548,0.021,31.712192,-9.012706,15.795,0.0641,15.175,0.0743,14.888,0.126,
34.1696357,-77.6899531,0.19683,-0.10403,0.0136,0.0138,15.044,0.02,14.923,0.022,34.167221,-77.689812,14.788,,14.161,,14.433,0.0946,Hey
34.1696357,-77.6899531,0.19683,-0.10403,0.0136,0.0138,15.044,0.02,14.923,0.022,34.165174,-77.690117,15.39,0.0712,14.94,0.1154,13.817,,Hey
31.599755,9.2127976,0.13017,-0.15926,0.0137,0.0128,14.997,0.018,14.864,0.027,31.599354,9.213363,15.949,0.0853,15.346,0.0984,15.07,0.1362,
31.6069346,26.6727089,0.77074,0.04732,0.1214,0.1091,16.729,0.081,15.542,0.072,,,,,,,,,
31.861279,-32.9761691,0.12395,0.00563,0.0114,0.0104,14.691,0.016,14.461,0.019,31.860759,-32.976257,15.625,0.0612,15.099,0.0842,14.824,0.1167,
33.1682541,-33.8685994,0,0,0.0497,0.0405,17.307,,16.874,,,,,,,,,,
32.1074796,-42.5436516,0.09899,0.07307,0.0079,0.0071,14.13,0.014,14.003,0.013,32.107172,-42.543926,15.147,0.0443,14.514,0.0542,14.382,0.0807,
31.8917183,33.5247446,0.1838,-0.03428,0.0115,0.0114,15.147,0.019,14.196,0.017,31.890973,33.524891,16.6,0.1147,16.334,0.2251,15.925,0.2735,
32.4615725,32.6935989,0.15538,-0.1505,0.0162,0.0147,15.306,0.019,15.21,0.035,32.460873,32.694199,17.018,0.1704,16.136,0.1939,15.487,0.1914,
31.9524723,42.3538529,0.17467,-0.06225,0.0093,0.0084,14.374,0.014,14.322,0.017,31.951485,42.354134,15.285,0.039,14.834,0.0623,14.49,0.0661,
32.056754,-11.7209723,0.30077,-0.04697,0.0174,0.0151,14.084,0.03,13.955,0.023,32.056154,-11.72041,13.45,0.0386,12.979,0.0533,12.656,0.0406,
32.2126073,-14.038013,0.02675,-0.23056,0.0145,0.0135,14.351,0.024,14.204,0.021,32.211832,-14.036961,13.875,0.0356,13.35,0.039,13.177,0.0445,
32.7706856,-22.2284039,0.04392,-0.12521,0.0105,0.0086,14.444,0.014,14.293,0.018,32.770608,-22.22794,15.485,0.0517,14.935,0.0686,14.673,0.081,
31.9902408,-22.5427003,0.15289,-0.12344,0.0183,0.0186,15.563,0.022,15.432,0.037,31.98978,-22.542286,16.75,0.1513,15.901,0.1485,15.771,0.2152,
32.6477119,46.699351,0,0,0.0176,0.0115,17.231,,16.559,,,,,,,,,,
32.9355455,-15.6982796,0.04008,-0.16328,0.0091,0.008,14.423,0.015,14.254,0.017,32.935583,-15.697909,15.492,0.0505,14.852,0.054,14.564,0.0717,
32.286069,-14.5627874,0.09529,-0.05914,0.0091,0.0087,14.45,0.016,14.348,0.017,32.2859,-14.562786,15.497,0.0583,14.968,0.0761,14.681,0.1007,
32.8425535,39.9205445,1.01401,-0.49732,0.0076,0.008,13.604,0.012,13.623,0.014,32.836437,39.922813,13.832,0.0239,13.67,0.0339,13.595,0.0382,
32.8424661,39.9205271,1.41006,-0.697,0.0116,0.0104,14.312,0.012,14.38,0.019,,,,,,,,,
33.2291644,-30.4465276,0.11797,-0.02653,0.015,0.0137,15.029,0.02,14.809,0.024,33.228584,-30.44651,16.225,0.1087,15.552,0.1542,15.259,0.1666,
31.9764402,-60.5730676,0.12274,-0.00776,0.0078,0.0073,14.349,0.014,14.217,0.013,31.975615,-60.573132,15.406,0.0586,14.743,0.0796,14.586,0.1074,
33.0496127,-60.9672618,0.17358,0.02483,0.0174,0.0148,15.738,0.019,15.446,0.03,,,,,,,,,
32.0686175,-63.9654772,0.18259,0.0588,0.0122,0.0103,14.963,0.015,14.802,0.02,32.066923,-63.965675,16.433,0.1332,15.34,0.1205,15.408,0.2082,
33.4625179,15.9852297,1.34907,-0.45084,0.0063,0.0072,11.042,0.011,11.012,0.008,,,,,,,,,
34.27743,-54.6242388,0.07364,-0.08911,0.0078,0.0066,14.349,0.013,14.176,0.014,34.277143,-54.623905,15.377,0.0532,14.669,0.0472,14.478,0.0771,
33.7897026,-2.9032264,0.15007,-0.12594,0.0136,0.013,15.099,0.019,14.818,0.027,33.789248,-2.902738,16.389,0.0916,15.608,0.0932,15.64,0.1849,
33.7166363,-57.8341644,0.14037,0.0169,0.0073,0.0064,14.184,0.014,14.021,0.013,33.715926,-57.834152,15.207,0.0466,14.612,0.0479,14.337,0.0844,
34.2539539,-57.4293303,0.07646,-0.05744,0.0079,0.0069,14.393,0.015,14.187,0.014,34.253503,-57.428997,15.57,0.0712,15.029,0.0572,14.498,0.0767,
34.4274088,-57.3301588,0.12221,0.03668,0.014,0.0124,15.469,0.016,15.413,0.029,34.426671,-57.330116,16.758,0.1379,15.907,0.142,15.689,0.2533,
32.8737208,1.4734791,0.1944,0.01066,0.0096,0.009,14.377,0.016,14.308,0.017,32.873032,1.473391,15.333,0.0497,14.714,0.0616,14.409,0.0771,
33.0735315,3.5629423,0.29735,0.15033,0.0094,0.0096,14.804,0.03,14.697,0.034,,,,,,,,,
33.8408089,57.6744459,-0.09216,-0.16491,0.0244,0.0242,16.377,0.04,14.76,0.024,33.843404,57.67503,14.724,0.0416,14.528,,14.428,,
,,,,,,,,,,33.841077,57.675041,16.6,0.1522,15.419,,15.473,,
33.4515595,-25.5198135,0.40125,-0.90465,0.0067,0.0061,11.759,0.017,11.706,0.013,33.449888,-25.516439,11.355,0.0233,10.858,0.0239,10.731,0.0254,
33.4510142,-25.517452,0,0,0.0356,0.0347,18.659,,17.898,,,,,,,,,,
32.680232,-51.8519512,0.12737,0.01275,0.0095,0.0084,14.66,0.013,14.49,0.017,32.679598,-51.852039,15.557,0.052,15.086,0.065,14.668,0.0988,
32.9946712,26.4782072,0.10414,-0.1513,0.0094,0.0084,14.21,0.014,14.048,0.017,32.994169,26.47883,15.582,0.0521,14.826,0.0685,14.319,0.071,
32.9652491,-3.9012838,0.02751,-0.1545,0.0039,0.0034,9.544,0.011,9.352,0.009,32.965291,-3.900637,10.68,0.0243,10.069,0.0218,9.732,0.0209,
33.9508357,-3.8442884,0.83688,-0.18194,0.0038,0.0032,9.518,0.015,9.325,0.012,33.947395,-3.843603,10.385,0.0273,9.82,0.0232,9.545,0.0211,
33.948447,-3.8439685,0,0,0.0254,0.0428,17.72,,19.442,,,,,,,,,,
33.620828,-5.869402,0.96928,-0.86883,0.0636,0.0635,15.673,0.061,15.096,0.054,,,,,,,,,
34.541062,-66.9646038,0.1183,-0.00063,0.0038,0.0036,9.807,0.012,9.577,0.008,34.540037,-66.964577,10.819,0.0215,10.266,0.0253,9.965,0.0229,
31.9732297,-66.7460879,0.09746,0.03425,0.0077,0.0067,14.395,0.013,14.216,0.013,31.972547,-66.746185,15.601,0.059,14.812,0.0493,14.582,0.0803,
,,,,,,,,,,,,,,,,,,
32.2533719,-69.632589,0.11932,0.04055,0.0075,0.0065,14.252,0.013,14.123,0.013,32.25267,-69.632744,15.292,0.0509,14.659,0.0502,14.447,0.0717,
33.0247688,-68.9502032,0.1209,0.04377,0.0077,0.007,14.485,0.014,14.324,0.014,33.023786,-68.950325,15.674,0.0787,14.986,0.1002,14.989,0.1229,
32.5380288,-80.3915558,0.10575,0.10371,0.0155,0.016,15.692,0.023,15.297,0.025,,,,,,,,,
33.2271551,-8.0821303,0.12753,-0.00886,0.0088,0.0077,14.204,0.016,14.005,0.015,33.226801,-8.082215,15.443,0.0721,15.066,0.0989,14.578,0.1167,
34.2729922,7.9805413,0.135,-0.03917,0.0244,0.0253,16.797,0.093,14.626,0.038,,,,,,,,,
33.0039075,32.36094,0,0,0.032,0.0361,17.802,,17.148,,,,,,,,,,
33.284449,-19.0318398,0,0,0.0299,0.063,18.499,,17.344,,,,,,,,,,
33.9959514,-9.4869108,0.11672,-0.07088,0.0042,0.0039,7.44,0.015,7.282,0.009,33.995521,-9.486706,8.431,0.0255,7.795,0.029,7.546,0.021,
33.6183744,-26.9770008,0.08482,-0.13647,0.0124,0.0114,14.895,0.019,14.677,0.023,33.618033,-26.97658,17.16,,14.782,0.0627,15.566,0.2363,
33.4931445,-45.1508888,-0.00922,-0.47597,0.0247,0.023,15.856,0.024,15.632,0.039,33.492807,-45.149014,16.814,0.173,16.069,0.1519,15.499,0.2151,
33.1466306,73.4043835,0.14656,-0.08949,0.0171,0.015,15.516,0.021,15.436,0.031,,,,,,,,,
34.2693065,-12.9881529,0.85918,-0.57666,0.0234,0.0252,15.338,0.024,15.03,0.033,,,,,,,,,
33.4543255,-33.7566984,0.16172,0.32344,0.0086,0.0077,14.008,0.016,14.029,0.015,33.453439,-33.758377,14.822,0.0388,14.525,0.0399,14.437,0.0777,
34.7496232,-33.3789524,0.1111,-0.21081,0.0261,0.0244,15.878,0.024,15.87,0.053,34.748996,-33.377968,16.616,0.1554,15.92,,15.553,,
33.3457713,38.5344915,0.5783,-0.32608,0.0455,0.0472,17.587,0.106,15.36,0.037,,,,,,,,,
33.982986,-58.92177,0.0167,-0.17104,0.0036,0.0034,7.958,0.012,7.791,0.008,33.983012,-58.921158,8.901,0.0255,8.339,0.0325,8.044,0.0257,
34.7502189,-58.813852,-0.01763,-0.08369,0.007,0.0062,14.187,0.013,14.004,0.013,34.750529,-58.813496,15.144,0.0503,14.627,0.0525,14.301,0.0845,
