,upload_RA,upload_Dec,distance,ra,dec,jAperMag3,jAperMag3Err,hAperMag3,hAperMag3Err,ksAperMag3,ksAperMag3Err,RA,Dec,PmrA,PMDEC,sigPMRA,sigPMDEC,w1mpro_pm,w1sigmpro_pm,w2mpro_pm,w2sigmpro_pm
1065,40.8438929,-45.7267926,9.390123800000001,40.8425884,-45.729236799999995,17.44801,0.021565,16.892367999999998,0.027317,16.734023999999998,0.045569,40.843951700000005,-45.7267926,0.14765999999999999,0.033569999999999996,0.0112,0.0101,14.901,0.015,14.886,0.023
1065,40.8438929,-45.7267926,0.0764826,40.8438765,-45.7268105,15.573791,0.00487,15.073276000000002,0.006725,14.949307999999998,0.009196,40.843951700000005,-45.7267926,0.14765999999999999,0.033569999999999996,0.0112,0.0101,14.901,0.015,14.886,0.023
1065,40.8438929,-45.7267926,9.4069242,40.8426191,-45.729249700000004,17.40033,0.019979,16.858027,0.030444,16.76289,0.043026,40.843951700000005,-45.7267926,0.14765999999999999,0.033569999999999996,0.0112,0.0101,14.901,0.015,14.886,0.023
1066,40.6377959,42.019912700000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.6378617,42.0199127,0.17598,-0.16375,0.0143,0.0131,15.103,0.026000000000000002,14.886,0.034
1067,40.6910292,41.8725239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.69092,41.8725239,-0.29285,-0.27271999999999996,0.0183,0.0173,15.663,0.02,15.084000000000001,0.028999999999999998
1068,39.8837537,48.8861897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.883852600000004,48.8861897,0.23413,-0.14143,0.0151,0.015,15.027999999999999,0.02,15.007,0.03
1069,39.99142310000001,-27.65508950000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.9915009,-27.6550895,0.24794000000000002,-0.23849,0.0133,0.0126,15.095999999999998,0.018000000000000002,14.956,0.027999999999999997
1070,40.628479799999994,-26.8196874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.6285253,-26.8196874,0.14615,-0.02305,0.0164,0.0147,15.455,0.02,15.341,0.035
1071,40.4206225,27.204982799999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.42065770000001,27.2049828,0.1127,-0.05212000000000001,0.0093,0.0088,14.414000000000001,0.016,14.175,0.017
1072,40.8138732,26.9059326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.8138953,26.9059326,0.07078,-0.10670999999999999,0.0099,0.0087,14.477,0.016,14.251,0.017
1073,39.8206868,28.0093521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.820979,28.0093521,0.92866,0.13178,0.0194,0.0179,14.614,0.024,14.398,0.024
1074,42.4922916,-75.98916870000002,0.080404,42.4922663,-75.9891902,15.839145000000002,0.011156999999999999,-999999500.0,-999999500.0,14.767674,0.014597,42.4923348,-75.9891687,0.03766,0.1047,0.006999999999999999,0.0071,14.419,0.015,14.135,0.013000000000000001
1074,42.4922916,-75.98916870000002,0.0207074,42.4922777,-75.9891734,15.866978,0.007547,-999999500.0,-999999500.0,14.775224,0.011643,42.4923348,-75.9891687,0.03766,0.1047,0.006999999999999999,0.0071,14.419,0.015,14.135,0.013000000000000001
1074,42.4922916,-75.98916870000002,6.2688975,42.496199,-75.9906307,19.812698,0.24745599999999998,-999999500.0,-999999500.0,-999999500.0,-999999500.0,42.4923348,-75.9891687,0.03766,0.1047,0.006999999999999999,0.0071,14.419,0.015,14.135,0.013000000000000001
1075,40.2111376,-22.9731831,0.09730499999999999,40.211122100000004,-22.973206100000002,15.511182000000002,0.0037170000000000003,-999999500.0,-999999500.0,14.787149,0.007825,40.2111581,-22.9731831,0.068,-0.10228,0.0097,0.0092,14.571,0.017,14.408,0.018000000000000002
1076,41.056008299999995,-53.85757879999999,0.2331373,41.055966399999996,-53.857638699999995,15.350677,0.003639,-999999500.0,-999999500.0,14.632072,0.007453,41.056046200000004,-53.8575788,0.08047,0.08256000000000001,0.0081,0.0071,14.456,0.013000000000000001,14.194,0.013000000000000001
1077,41.5688973,-4.997057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.569375,-4.997057,1.7131,-1.9354,0.0062,0.0057,9.991,0.011000000000000001,9.745,0.009000000000000001
1078,41.568940500000004,-4.9972081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.5694853,-4.9972081,1.9537,-2.1532,0.0152,0.0136,10.627,0.016,10.243,0.011000000000000001
1079,40.9830724,-5.2041731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.983064500000005,-5.2041731,-0.028360000000000003,-0.22835,0.0173,0.0172,15.452,0.021,15.254000000000001,0.036000000000000004
1080,41.5723645,-4.9986692999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.5723645,-4.9986693,0.0,0.0,0.0163,0.0152,18.195,,17.372,
1081,40.353442,-36.8909651,0.26667240000000003,40.3533865,-36.8910244,16.715529999999998,0.010731000000000001,-999999500.0,-999999500.0,17.079,0.073263,40.3535386,-36.8909651,0.27801,0.12451,0.018000000000000002,0.0183,16.69,0.036000000000000004,14.392000000000001,0.018000000000000002
1082,42.31590070000001,-62.724869299999995,0.1808473,42.31579489999999,-62.72488240000001,15.119095999999999,0.004262,-999999500.0,-999999500.0,14.357982000000002,0.006855,42.31595720000001,-62.7248693,0.09317,0.00928,0.0071,0.0061,14.22,0.013000000000000001,14.077,0.012
1082,42.31590070000001,-62.724869299999995,0.13048310000000002,42.3158218,-62.7248667,15.068464,0.003488,-999999500.0,-999999500.0,14.346728,0.0070950000000000015,42.31595720000001,-62.7248693,0.09317,0.00928,0.0071,0.0061,14.22,0.013000000000000001,14.077,0.012
1083,40.04564970000001,-61.95335179999999,0.1162142,40.0456035,-61.9533279,15.322033,0.004168,-999999500.0,-999999500.0,14.534035999999999,0.008276,40.045708000000005,-61.9533518,0.09874,0.0362,0.0077,0.0068,14.390999999999998,0.013000000000000001,14.252,0.013000000000000001
1084,41.32916289999999,-61.4426669,0.2672934,41.3290346,-61.442708700000004,15.420925,0.004143,-999999500.0,-999999500.0,14.633116000000001,0.008751,41.329201899999994,-61.4426669,0.06706000000000001,0.0791,0.0078,0.0068,14.440999999999999,0.013000000000000001,14.273,0.013000000000000001
1085,41.2147956,-61.6601916,3.6115502,41.215826799999995,-61.659315899999996,14.169397,0.0021079999999999996,-999999500.0,-999999500.0,13.50489,0.0037159999999999997,41.2154033,-61.6601916,1.03846,-1.0924399999999999,0.0618,0.0533,15.98,0.044000000000000004,15.562999999999999,0.044000000000000004
1086,41.0149167,5.6413880999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0149495,5.6413881,0.11762,-0.15959,0.0124,0.0113,14.852,0.017,14.677999999999999,0.025
1087,41.2121822,-18.619008800000003,9.5445708,41.2127169,-18.6164064,19.471218,0.091329,-999999500.0,-999999500.0,17.991761999999994,0.165907,41.2122292,-18.6190088,0.16052,-0.06195,0.0119,0.0112,14.9,0.019,14.784,0.023
1087,41.2121822,-18.619008800000003,4.7795154,41.2121227,-18.6176824,20.798666,0.305731,-999999500.0,-999999500.0,-999999500.0,-999999500.0,41.2122292,-18.6190088,0.16052,-0.06195,0.0119,0.0112,14.9,0.019,14.784,0.023
1087,41.2121822,-18.619008800000003,0.1817457,41.2122282,-18.6189835,15.751843,0.004964,-999999500.0,-999999500.0,15.050984,0.012284999999999999,41.2122292,-18.6190088,0.16052,-0.06195,0.0119,0.0112,14.9,0.019,14.784,0.023
1087,41.2121822,-18.619008800000003,0.1663628,41.2122231,-18.6189837,15.8018,0.006226,-999999500.0,-999999500.0,15.014763,0.013911000000000001,41.2122292,-18.6190088,0.16052,-0.06195,0.0119,0.0112,14.9,0.019,14.784,0.023
1088,40.974112,-8.832531800000002,1.3728086000000002,40.9739278,-8.832196699999997,11.696054,0.00059,-999999500.0,-999999500.0,11.203113,0.0008900000000000002,40.9743523,-8.8325318,0.85488,-1.03762,0.006,0.003,8.404,0.012,8.198,0.006999999999999999
1088,40.974112,-8.832531800000002,9.8803006,40.973626,-8.835234,-999999500.0,-999999500.0,-999999500.0,-999999500.0,18.37746,0.21326399999999998,40.9743523,-8.8325318,0.85488,-1.03762,0.006,0.003,8.404,0.012,8.198,0.006999999999999999
1088,40.974112,-8.832531800000002,1.8847179,40.9742032,-8.832016099999997,-999999500.0,-999999500.0,-999999500.0,-999999500.0,11.218832,0.000897,40.9743523,-8.8325318,0.85488,-1.03762,0.006,0.003,8.404,0.012,8.198,0.006999999999999999
1089,40.9683364,-10.519210000000001,0.2045719,40.9683416,-10.5191534,15.31117,0.003453,-999999500.0,-999999500.0,14.617382999999998,0.007353,40.9683571,-10.51921,0.0731,-0.11548,0.0097,0.0087,14.477,0.016,14.311,0.018000000000000002
1090,41.5101901,-40.6326216,0.3275504,41.51009620000001,-40.6326781,17.961891,0.024284,-999999500.0,-999999500.0,16.395834,0.033888999999999996,41.5102591,-40.6326216,0.18841,0.08800000000000001,0.0218,0.0208,15.922,0.023,15.709000000000001,0.042
1091,42.5623024,-57.40121850000001,0.1618363,42.5622617,-57.401179299999995,15.353518,0.003751,-999999500.0,-999999500.0,14.511282000000001,0.00745,42.5622915,-57.4012185,-0.021230000000000002,-0.08557999999999999,0.006999999999999999,0.0063,14.292,0.013000000000000001,14.109000000000002,0.012
1091,42.5623024,-57.40121850000001,8.209955800000001,42.55827470000001,-57.4019201,19.042513,0.06741,-999999500.0,-999999500.0,17.745848000000006,0.125899,42.5622915,-57.4012185,-0.021230000000000002,-0.08557999999999999,0.006999999999999999,0.0063,14.292,0.013000000000000001,14.109000000000002,0.012
1092,42.463652,-58.2426072,7.8835193,42.466805900000004,-58.241179,19.44914,0.100236,-999999500.0,-999999500.0,17.842707,0.137507,42.463722499999996,-58.2426072,0.13360999999999998,0.01121,0.0081,0.0071,14.569,0.013999999999999999,14.4,0.013999999999999999
1092,42.463652,-58.2426072,0.094273,42.463606899999995,-58.2426183,15.834062,0.005225,-999999500.0,-999999500.0,14.851154000000001,0.009801,42.463722499999996,-58.2426072,0.13360999999999998,0.01121,0.0081,0.0071,14.569,0.013999999999999999,14.4,0.013999999999999999
1092,42.463652,-58.2426072,7.7766269,42.4667633,-58.241198399999995,19.396017,0.07686699999999999,-999999500.0,-999999500.0,17.788439999999994,0.11900799999999999,42.463722499999996,-58.2426072,0.13360999999999998,0.01121,0.0081,0.0071,14.569,0.013999999999999999,14.4,0.013999999999999999
1092,42.463652,-58.2426072,9.091823399999999,42.4684395,-58.24277729999999,20.817492,0.278223,-999999500.0,-999999500.0,-999999500.0,-999999500.0,42.463722499999996,-58.2426072,0.13360999999999998,0.01121,0.0081,0.0071,14.569,0.013999999999999999,14.4,0.013999999999999999
1092,42.463652,-58.2426072,0.1665851,42.463567,-58.242619,15.853697,0.00469,-999999500.0,-999999500.0,14.872413,0.009188,42.463722499999996,-58.2426072,0.13360999999999998,0.01121,0.0081,0.0071,14.569,0.013999999999999999,14.4,0.013999999999999999
1093,41.2585385,-26.1000131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.258579,-26.1000131,0.131,0.05118,0.0087,0.0075,14.280999999999999,0.013999999999999999,14.104000000000001,0.016
1094,41.8106486,37.4230249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.8106678,37.4230249,0.054920000000000004,-0.11247,0.0241,0.0259,17.737000000000002,0.08900000000000001,14.578,0.022000000000000002
1095,42.0865062,-30.727001399999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0865062,-30.7270014,0.0,0.0,0.0101,0.0226,17.921,,17.296,
1096,41.5508231,-49.236915,0.2199279,41.5507705,-49.236965500000004,15.264532999999998,0.0049380000000000005,14.739687,0.006893000000000001,14.429994,0.007028,41.5508703,-49.236915,0.11087999999999999,0.01096,0.0077,0.0067,14.225999999999999,0.013000000000000001,14.075999999999999,0.013000000000000001
1097,40.720270299999996,-49.292834899999995,0.18005510000000002,40.720205,-49.292861200000004,15.29146,0.003735,14.766978,0.005746,14.447256,0.006215,40.720318,-49.2928349,0.1121,0.03406,0.0075,0.0064,14.24,0.013000000000000001,14.044,0.012
1098,40.3553535,-70.1260975,0.2771385,40.3554924,-70.1261583,15.411973999999999,0.00555,-999999500.0,-999999500.0,14.679569,0.010920000000000001,40.3554063,-70.1260975,0.0646,0.07553,0.0075,0.0066,14.350999999999999,0.013999999999999999,14.142999999999999,0.013000000000000001
1099,40.470542,-69.3161497,0.14099360000000002,40.47064879999999,-69.3161392,15.30335,0.003585,-999999500.0,-999999500.0,14.547993,0.007858,40.470612100000004,-69.3161497,0.08909,0.08657000000000001,0.0076,0.006999999999999999,14.355,0.013999999999999999,14.165,0.013000000000000001
1100,40.4066781,-79.82937629999998,0.098075,40.4067733,-79.8293977,15.222104000000002,0.004855,-999999500.0,-999999500.0,14.507954000000002,0.009181,40.406787,-79.8293763,0.0692,-0.05828,0.0069,0.0078,14.283,0.016,14.093,0.013000000000000001
1101,41.3378116,13.669609099999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.337878700000005,13.6696091,0.23476,-0.06638,0.0205,0.0195,15.455,0.022000000000000002,15.179,0.038
1102,42.534618,-21.633264399999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.5346691,-21.6332644,0.17093,0.07727,0.0103,0.0095,14.603,0.016,14.395,0.019
1103,40.7632251,-52.2827956,0.1584171,40.763153499999994,-52.2827919,15.356905,0.0037409999999999995,-999999500.0,-999999500.0,14.59273,0.00704,40.7632785,-52.2827956,0.11752,0.01814,0.0081,0.0071,14.464,0.012,14.280999999999999,0.013999999999999999
1104,41.3641459,21.3661117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.36419779999999,21.3661117,0.17406,-0.41078000000000003,0.0153,0.0153,15.15,0.019,15.008,0.032
1105,42.1717083,-61.27051949999999,0.2756176,42.171558399999995,-61.2705454,15.115592999999999,0.003266,-999999500.0,-999999500.0,14.413851000000001,0.006436,42.171782,-61.2705195,0.1275,0.03223,0.0073,0.0064,14.265999999999998,0.013000000000000001,14.110999999999999,0.012
1105,42.1717083,-61.27051949999999,8.216952099999999,42.170110799999996,-61.27266899999999,18.840324,0.052417,-999999500.0,-999999500.0,17.973753,0.138873,42.171782,-61.2705195,0.1275,0.03223,0.0073,0.0064,14.265999999999998,0.013000000000000001,14.110999999999999,0.012
1105,42.1717083,-61.27051949999999,8.1335782,42.1757374,-61.2716831,20.247318,0.198533,-999999500.0,-999999500.0,-999999500.0,-999999500.0,42.171782,-61.2705195,0.1275,0.03223,0.0073,0.0064,14.265999999999998,0.013000000000000001,14.110999999999999,0.012
1105,42.1717083,-61.27051949999999,0.1208645,42.1716476,-61.2705029,15.091548999999999,0.003478,-999999500.0,-999999500.0,14.427809,0.007605,42.171782,-61.2705195,0.1275,0.03223,0.0073,0.0064,14.265999999999998,0.013000000000000001,14.110999999999999,0.012
1105,42.1717083,-61.27051949999999,9.7266616,42.1699396,-61.2730841,19.691298,0.120027,-999999500.0,-999999500.0,-999999500.0,-999999500.0,42.171782,-61.2705195,0.1275,0.03223,0.0073,0.0064,14.265999999999998,0.013000000000000001,14.110999999999999,0.012
1106,42.94001,-60.53232120000001,9.5726229,42.9353276,-60.53099279999999,18.682997,0.046318,-999999500.0,-999999500.0,18.29301,0.179201,42.940070299999995,-60.5323212,0.10687,0.05022,0.0069,0.0061,14.265999999999998,0.013000000000000001,14.1,0.012
1106,42.94001,-60.53232120000001,0.2544771,42.93986810000001,-60.5323326,15.157288000000001,0.003382,-999999500.0,-999999500.0,14.423842,0.006301,42.940070299999995,-60.5323212,0.10687,0.05022,0.0069,0.0061,14.265999999999998,0.013000000000000001,14.1,0.012
1106,42.94001,-60.53232120000001,5.1288078,42.9424633,-60.53307829999999,19.644432000000002,0.10948800000000004,-999999500.0,-999999500.0,-999999500.0,-999999500.0,42.940070299999995,-60.5323212,0.10687,0.05022,0.0069,0.0061,14.265999999999998,0.013000000000000001,14.1,0.012
1107,41.6086769,-60.502090100000004,7.628408,41.610984,-60.50030129999999,19.644228,0.107097,-999999500.0,-999999500.0,18.021942000000006,0.140781,41.6088012,-60.5020901,0.22030999999999998,0.05064,0.0097,0.0087,14.977,0.015,14.75,0.018000000000000002
1107,41.6086769,-60.502090100000004,0.37221,41.608477,-60.502121700000004,16.561813,0.008237999999999999,-999999500.0,-999999500.0,15.27958,0.012479,41.6088012,-60.5020901,0.22030999999999998,0.05064,0.0097,0.0087,14.977,0.015,14.75,0.018000000000000002
1107,41.6086769,-60.502090100000004,7.6153312999999985,41.6109404,-60.500292200000004,19.524813,0.095165,-999999500.0,-999999500.0,17.913088000000005,0.139593,41.6088012,-60.5020901,0.22030999999999998,0.05064,0.0097,0.0087,14.977,0.015,14.75,0.018000000000000002
1107,41.6086769,-60.502090100000004,0.3710085,41.6084736,-60.50211450000001,16.573196,0.008293,-999999500.0,-999999500.0,15.275571,0.013423,41.6088012,-60.5020901,0.22030999999999998,0.05064,0.0097,0.0087,14.977,0.015,14.75,0.018000000000000002
1108,42.6644644,28.0017049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.6644788,28.0017049,0.04589,-0.12415,0.0111,0.0103,14.600999999999999,0.016,14.427999999999999,0.02
1109,41.6290427,-2.4584118,0.4604895000000001,41.629163500000004,-2.4583694,14.702148000000001,0.002909,-999999500.0,-999999500.0,14.475689000000001,0.0073370000000000015,41.6291511,-2.4584118,0.38975,-0.8057,0.0231,0.0252,15.605,0.027000000000000003,15.674000000000001,0.054000000000000006
1110,41.5803115,-31.285055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.580341100000005,-31.285055,0.0911,-0.1209,0.0163,0.0147,15.457,0.021,15.26,0.032
1111,41.262902200000006,-74.7551555,6.041109099999999,41.2605596,-74.7535946,17.142107,0.029123000000000007,-999999500.0,-999999500.0,16.322765,0.048553,41.2631432,-74.7551555,0.22818000000000002,0.19767,0.0071,0.0068,14.505999999999998,0.015,13.992,0.013000000000000001
1111,41.262902200000006,-74.7551555,0.320382,41.2632275,-74.75518000000002,17.20512,0.030718000000000002,-999999500.0,-999999500.0,15.469031,0.022755,41.2631432,-74.7551555,0.22818000000000002,0.19767,0.0071,0.0068,14.505999999999998,0.015,13.992,0.013000000000000001
1112,43.030654999999996,1.4637658000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.03070039999999,1.4637658,0.16351,-0.15089,0.0116,0.0108,14.870999999999999,0.017,14.549000000000001,0.02
1113,40.3829375,74.7139167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.38310870000001,74.7139167,0.16246,-0.28507,0.0172,0.0159,15.742,0.019,15.847999999999999,0.043
1114,42.816933399999996,-3.887932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.8172556,-3.887932,1.1572,-1.8753,0.0042,0.0041,11.205,0.01,10.887,0.008
1115,42.8163998,-3.8867502999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.8163998,-3.8867503,0.0,0.0,0.0098,0.0125,17.367,,17.132,
1116,42.8180413,-3.8903230000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.8180413,-3.890323,0.0,0.0,0.018000000000000002,0.0181,17.99,,17.324,
1117,42.68715020000001,-38.844268799999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.6872271,-38.8442688,0.21575999999999998,-0.04417,0.0088,0.0077,14.364,0.016,14.162,0.015
1118,41.9870352,-39.5008159,0.2842157,41.986983,-39.500748,15.34844,0.0036799999999999997,-999999500.0,-999999500.0,14.664805,0.00792,41.987092100000005,-39.5008159,0.15793,-0.15947999999999998,0.0095,0.0083,14.530999999999999,0.013999999999999999,14.357999999999999,0.016
1118,41.9870352,-39.5008159,9.020971000000001,41.9851782,-39.5028716,20.622934,0.25685,-999999500.0,-999999500.0,-999999500.0,-999999500.0,41.987092100000005,-39.5008159,0.15793,-0.15947999999999998,0.0095,0.0083,14.530999999999999,0.013999999999999999,14.357999999999999,0.016
1119,42.156129299999996,5.1137698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.156134,5.1137698,0.01693,-0.18378,0.0143,0.0141,15.227,0.019,14.913,0.027000000000000003
1120,42.4406338,4.5596659000000015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.4406718,4.5596659,0.13637,-0.18324000000000001,0.0175,0.0173,15.489,0.022000000000000002,15.23,0.034
1121,42.0332469,38.9331092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.03321939999999,38.9331092,-0.07711,-0.14855,0.0119,0.0107,14.745999999999999,0.018000000000000002,14.418,0.021
1122,43.931108,-55.4162311,0.6798204999999999,43.930794399999996,-55.416168000000006,15.064678,0.0032329999999999998,-999999500.0,-999999500.0,14.409421,0.006768000000000001,43.9313224,-55.4162311,0.43803000000000003,-0.1212,0.0078,0.0065,14.257,0.013000000000000001,14.183,0.012
1122,43.931108,-55.4162311,0.5970888000000001,43.93083220000001,-55.41628589999999,16.580315,0.008101,-999999500.0,-999999500.0,15.115366,0.011885,43.9313224,-55.4162311,0.43803000000000003,-0.1212,0.0078,0.0065,14.257,0.013000000000000001,14.183,0.012
1122,43.931108,-55.4162311,0.7017183000000001,43.9307823,-55.4161694,15.097903,0.003184,-999999500.0,-999999500.0,14.403488000000001,0.006698999999999999,43.9313224,-55.4162311,0.43803000000000003,-0.1212,0.0078,0.0065,14.257,0.013000000000000001,14.183,0.012
1123,43.778441799999996,-55.3459272,0.19144370000000002,43.7783544,-55.3459081,15.236267999999999,0.003498,-999999500.0,-999999500.0,14.555705999999999,0.007513,43.7784935,-55.3459272,0.10594,-0.021580000000000002,0.0078,0.0071,14.447000000000001,0.013000000000000001,14.294,0.013000000000000001
1124,42.0281958,-8.1426894,8.756194,42.0267496,-8.1407231,20.829485000000002,0.243025,-999999500.0,-999999500.0,-999999500.0,-999999500.0,42.0282589,-8.1426894,0.22494,-0.31819000000000003,0.0097,0.0089,14.573,0.013999999999999999,14.464,0.019
1124,42.0281958,-8.1426894,0.5024189,42.0283292,-8.142734599999999,15.413410999999998,0.0037890000000000003,-999999500.0,-999999500.0,14.781794,0.009433,42.0282589,-8.1426894,0.22494,-0.31819000000000003,0.0097,0.0089,14.573,0.013999999999999999,14.464,0.019
1124,42.0281958,-8.1426894,0.3882927,42.0282965,-8.1427306,15.405776999999999,0.0038369999999999997,-999999500.0,-999999500.0,14.757228,0.009191,42.0282589,-8.1426894,0.22494,-0.31819000000000003,0.0097,0.0089,14.573,0.013999999999999999,14.464,0.019
1125,42.31358820000001,-7.9438202,0.9194725,42.3138365,-7.9438891000000025,16.639979999999998,0.007951999999999999,-999999500.0,-999999500.0,15.924691000000001,0.025407,42.3137018,-7.9438202,0.4052,-0.1518,0.0191,0.019,15.672,0.022000000000000002,15.573,0.044000000000000004
1126,42.5304002,8.296378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.5304499,8.296378,0.17720999999999998,-0.42594,0.03,0.0297,16.044,0.035,15.933,0.08199999999999999
1127,42.37679650000001,18.258033800000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.376831700000004,18.2580338,0.12043,-0.07293999999999999,0.0121,0.0118,14.804,0.018000000000000002,14.698,0.024
1129,42.8183888,-63.739641299999995,0.10999369999999999,42.818323,-63.73963199999999,15.597221,0.004444,-999999500.0,-999999500.0,14.746076,0.009351,42.8184584,-63.7396413,0.1108,-0.0051600000000000005,0.0083,0.0071,14.545,0.013999999999999999,14.34,0.013999999999999999
1129,42.8183888,-63.739641299999995,0.12384980000000001,42.8183118,-63.739636499999996,15.592676999999998,0.005719,-999999500.0,-999999500.0,14.760257999999999,0.009312,42.8184584,-63.7396413,0.1108,-0.0051600000000000005,0.0083,0.0071,14.545,0.013999999999999999,14.34,0.013999999999999999
1130,42.0019194,-63.57188879999999,3.3100267999999997,42.000833899999996,-63.57110649999999,14.634992,0.0030210000000000002,-999999500.0,-999999500.0,13.88047,0.004642,42.002059700000004,-63.5718888,0.22486,0.06729,0.0162,0.0148,15.157,0.023,14.984000000000002,0.025
1130,42.0019194,-63.57188879999999,0.10690919999999997,42.00195640000001,-63.5719135,16.300123000000006,0.008567,-999999500.0,-999999500.0,15.536145999999999,0.017214,42.002059700000004,-63.5718888,0.22486,0.06729,0.0162,0.0148,15.157,0.023,14.984000000000002,0.025
1131,43.355188899999995,10.128697599999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.35522,10.1286976,0.11025,-0.04464,0.0104,0.0098,14.382,0.016,14.187000000000001,0.018000000000000002
1132,42.35501370000001,-33.3526637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.3550328,-33.3526637,0.05732,0.15353,0.0101,0.0092,14.862,0.016,14.237,0.016
1133,42.4350338,33.1249034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.4350989,33.1249034,0.19624,0.26113000000000003,0.0209,0.0209,15.565999999999999,0.022000000000000002,15.583,0.044000000000000004
1134,43.87894489999999,-12.770191,0.225154,43.8789687,-12.7701329,16.338478,0.006925,-999999500.0,-999999500.0,15.586082999999999,0.017123,43.8789881,-12.770191,0.15177000000000002,0.03916,0.016,0.0148,15.339,0.019,15.157,0.03
1134,43.87894489999999,-12.770191,6.7394292,43.8792967,-12.7683507,20.89135,0.356631,-999999500.0,-999999500.0,-999999500.0,-999999500.0,43.8789881,-12.770191,0.15177000000000002,0.03916,0.016,0.0148,15.339,0.019,15.157,0.03
1134,43.87894489999999,-12.770191,0.2018689,43.8789727,-12.7701419,16.302418,0.0071709999999999986,-999999500.0,-999999500.0,15.635910999999998,0.020247,43.8789881,-12.770191,0.15177000000000002,0.03916,0.016,0.0148,15.339,0.019,15.157,0.03
1135,41.99443220000001,-59.4833005,0.0588638,41.9944185,-59.483315299999994,15.781132999999999,0.008748,-999999500.0,-999999500.0,14.900167000000001,0.017854,41.9944992,-59.4833005,0.12244000000000001,0.03545,0.0084,0.0074,14.685,0.013999999999999999,14.491,0.013999999999999999
1136,42.5974584,-78.1323064,0.14096779999999998,42.597568100000004,-78.13233840000002,15.290405999999999,0.004354,-999999500.0,-999999500.0,14.465872000000001,0.008026,42.597607,-78.1323064,0.11001,0.06938,0.0071,0.0075,14.216,0.016,14.058,0.013000000000000001
1136,42.5974584,-78.1323064,7.0247410000000015,42.597503499999995,-78.1342577,19.497657999999998,0.156829,-999999500.0,-999999500.0,17.915226,0.17093699999999998,42.597607,-78.1323064,0.11001,0.06938,0.0071,0.0075,14.216,0.016,14.058,0.013000000000000001
1137,39.7433014,78.51180749999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.743508399999996,78.5118075,0.14845,-0.01819,0.0127,0.0111,15.177,0.016,14.932,0.021
1138,43.0490364,-68.0562825,0.06263400000000001,43.0490454,-68.05626540000002,15.330264000000001,0.0038840000000000003,-999999500.0,-999999500.0,14.587048999999999,0.008084000000000001,43.0490828,-68.0562825,0.0624,0.0651,0.0078,0.006999999999999999,14.395999999999999,0.013000000000000001,14.289000000000001,0.013999999999999999
1139,44.052373100000004,68.7976135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.052649200000005,68.7976135,0.35944,-0.26418,0.0085,0.0079,14.339,0.015,14.106,0.013000000000000001
