# upload_ID,upload_RA,upload_Dec,distance,ra,dec,jAperMag3,jAperMag3Err
#,,,,,,,
# Results of Query: Database UHSDR1 16/02/21 03:40,,,,,,,
# select #upload.*,#proxtab.distance,ra,dec,jAperMag3,jAperMag3Err from,,
#  #upload left outer join #proxtab on #upload.upload_id=upid left ,,,,,,,
# outer join uhsSource on uhsSource.sourceID=archiveID   order by ,,,,,,,
# #upload.upload_id,,,,,,,
# CROSSID radius: 10.0,,,,,,,
# CROSSID NEARBY or NEAREST 0 or 1: 0,,,,,,,
# CROSSID where: ,,,,,,,
# Column Headers at start of file AND below,,,,,,,
#,,,,,,,
# upload_ID,upload_RA,upload_Dec,distance,ra,dec,jAperMag3,jAperMag3Err
179,9.0630957,-41.9582345,0E+00,0E+00,0E+00,0E+00,0E+00
180,7.2911869,19.0875556,0.8481604,7.2911828,19.0877912,17.810127,0.039753
181,8.4074613,-22.3373020,0E+00,0E+00,0E+00,0E+00,0E+00
182,8.0428922,-25.4926209,0E+00,0E+00,0E+00,0E+00,0E+00
183,8.1324823,-44.1287464,0E+00,0E+00,0E+00,0E+00,0E+00
184,7.3323484,-57.5835289,0E+00,0E+00,0E+00,0E+00,0E+00
185,7.7930320,57.8267053,9.2776731,7.7912754,57.8243039,18.480268,0.088673
185,7.7930320,57.8267053,0.4736027,7.7932773,57.8267209,14.769205,0.005274
186,11.4833395,79.9799417,0E+00,0E+00,0E+00,0E+00,0E+00
187,8.3011169,27.2480089,0.2347462,8.3010481,27.2479863,11.084284,0.000734
188,9.4130712,-28.4947911,0E+00,0E+00,0E+00,0E+00,0E+00
189,9.5210208,-44.8251498,0E+00,0E+00,0E+00,0E+00,0E+00
190,9.0337971,45.5153617,0.2220141,9.0337154,45.5153846,10.882471,0.000698
191,8.3066784,45.5142335,7.4108931,8.3055074,45.5161215,19.332180,0.172092
191,8.3066784,45.5142335,0.2097539,8.3066083,45.5142021,17.393559,0.031543
192,8.5115589,-0.8694735,0E+00,0E+00,0E+00,0E+00,0E+00
193,7.8323078,-60.1336102,0E+00,0E+00,0E+00,0E+00,0E+00
194,9.5697699,-71.0964068,0E+00,0E+00,0E+00,0E+00,0E+00
195,8.3590538,-4.6959789,0E+00,0E+00,0E+00,0E+00,0E+00
196,9.1691978,-4.3799034,0E+00,0E+00,0E+00,0E+00,0E+00
197,9.1968137,-5.4182444,0E+00,0E+00,0E+00,0E+00,0E+00
198,9.1223859,-8.2541390,0E+00,0E+00,0E+00,0E+00,0E+00
199,8.7175292,5.3855164,0E+00,0E+00,0E+00,0E+00,0E+00
200,9.3969295,6.4556308,0E+00,0E+00,0E+00,0E+00,0E+00
201,9.4720132,7.4337979,0E+00,0E+00,0E+00,0E+00,0E+00
202,8.4681306,34.5790068,0.1787606,8.4681642,34.5789655,15.477920,0.008432
202,8.4681306,34.5790068,0.3107021,8.4681920,34.5789369,15.813820,0.010721
203,8.9451858,34.3158393,0.0409021,8.9451750,34.3158322,15.590270,0.009177
204,9.6482430,-10.2895190,0E+00,0E+00,0E+00,0E+00,0E+00
205,9.5096819,-10.3999703,0E+00,0E+00,0E+00,0E+00,0E+00
206,8.6858189,-10.4694563,0E+00,0E+00,0E+00,0E+00,0E+00
207,8.4881511,-49.8325587,0E+00,0E+00,0E+00,0E+00,0E+00
208,10.3610872,-50.5511505,0E+00,0E+00,0E+00,0E+00,0E+00
209,9.7020508,-50.6391359,0E+00,0E+00,0E+00,0E+00,0E+00
210,9.3972117,-49.8017159,0E+00,0E+00,0E+00,0E+00,0E+00
211,8.9853954,10.4749711,0E+00,0E+00,0E+00,0E+00,0E+00
212,8.9835366,10.4757655,0E+00,0E+00,0E+00,0E+00,0E+00
213,9.0743815,-15.3619498,0E+00,0E+00,0E+00,0E+00,0E+00
214,8.7825982,-15.5426269,0E+00,0E+00,0E+00,0E+00,0E+00
215,8.8174376,14.9510064,0E+00,0E+00,0E+00,0E+00,0E+00
216,9.5872083,-37.4642795,0E+00,0E+00,0E+00,0E+00,0E+00
217,8.9533659,38.2233770,0E+00,0E+00,0E+00,0E+00,0E+00
218,9.4851442,-20.2751266,0E+00,0E+00,0E+00,0E+00,0E+00
219,10.3827110,-21.5711020,0E+00,0E+00,0E+00,0E+00,0E+00
220,9.2049689,-39.1425022,0E+00,0E+00,0E+00,0E+00,0E+00
221,10.3567373,-22.3520440,0E+00,0E+00,0E+00,0E+00,0E+00
222,9.8341174,22.7551053,0.4384700,9.8341730,22.7552158,16.612183,0.018064
223,10.4314561,-40.3246904,0E+00,0E+00,0E+00,0E+00,0E+00
224,10.7781714,-53.0577557,0E+00,0E+00,0E+00,0E+00,0E+00
225,9.6058905,52.6900207,0.1870701,9.6059762,52.6900189,15.505170,0.007269
225,9.6058905,52.6900207,5.4534082,9.6081067,52.6907210,19.005077,0.115570
226,9.3967849,24.7443702,9.5907452,9.3975350,24.7469457,19.012037,0.119355
226,9.3967849,24.7443702,0.7203591,9.3967773,24.7445702,15.092457,0.005696
227,10.2548665,23.4937710,0.5797261,10.2548536,23.4939316,15.884546,0.009242
227,10.2548665,23.4937710,7.3930238,10.2563000,23.4921934,19.411503,0.159975
227,10.2548665,23.4937710,9.2915133,10.2573288,23.4950208,18.945415,0.105512
228,9.6561720,23.8460327,0.2247522,9.6561772,23.8460949,17.970760,0.055528
229,9.1577712,-41.8204808,0E+00,0E+00,0E+00,0E+00,0E+00
230,9.5390172,-41.8747682,0E+00,0E+00,0E+00,0E+00,0E+00
231,9.8987556,27.8334274,4.7506179,9.8977615,27.8344115,18.791502,0.117325
231,9.8987556,27.8334274,0.0807835,9.8987302,27.8334271,15.834664,0.010244
232,10.7807451,27.9063925,0.3051786,10.7807166,27.9064734,16.771238,0.020791
233,9.6210907,27.9812174,0.0463427,9.6210992,27.9812070,18.391113,0.082075
234,10.3207238,-54.3852037,0E+00,0E+00,0E+00,0E+00,0E+00
235,10.6484255,-54.2730141,0E+00,0E+00,0E+00,0E+00,0E+00
236,10.8977130,28.4400461,2.5811568,10.8977088,28.4407631,10.711735,0.000648
237,10.8977542,28.4403617,1.4521085,10.8977088,28.4407631,10.711735,0.000648
238,10.0998881,28.9840893,0.0798328,10.0999036,28.9841069,15.550828,0.008416
239,10.9742234,-43.8873451,0E+00,0E+00,0E+00,0E+00,0E+00
240,10.4367434,-2.0254835,0E+00,0E+00,0E+00,0E+00,0E+00
241,11.1794239,-3.7846562,0E+00,0E+00,0E+00,0E+00,0E+00
242,10.8689878,-31.5926636,0E+00,0E+00,0E+00,0E+00,0E+00
243,10.8527634,1.8131953,0E+00,0E+00,0E+00,0E+00,0E+00
244,11.0995108,3.1057212,0E+00,0E+00,0E+00,0E+00,0E+00
245,10.2541282,31.8568096,0.0704418,10.2541053,31.8568073,14.304508,0.003602
246,11.2768373,-6.1416583,0E+00,0E+00,0E+00,0E+00,0E+00
247,11.3763243,-9.2269617,0E+00,0E+00,0E+00,0E+00,0E+00
248,10.1469203,-10.3754914,0E+00,0E+00,0E+00,0E+00,0E+00
249,11.3971887,-10.5329377,0E+00,0E+00,0E+00,0E+00,0E+00
250,11.3342230,10.0825485,0E+00,0E+00,0E+00,0E+00,0E+00
251,10.0946162,33.6129986,0.0651866,10.0946111,33.6130162,15.066702,0.006511
252,10.0655473,-11.8719384,0E+00,0E+00,0E+00,0E+00,0E+00
253,10.0655473,-11.8719384,0E+00,0E+00,0E+00,0E+00,0E+00
254,10.7913767,-12.9527423,0E+00,0E+00,0E+00,0E+00,0E+00
255,10.8862954,12.4491508,0E+00,0E+00,0E+00,0E+00,0E+00
256,10.9231096,13.6651969,0E+00,0E+00,0E+00,0E+00,0E+00
257,10.4877067,-15.5898910,0E+00,0E+00,0E+00,0E+00,0E+00
258,10.2858591,-47.4915077,0E+00,0E+00,0E+00,0E+00,0E+00
259,10.1604309,-46.3076748,0E+00,0E+00,0E+00,0E+00,0E+00
260,11.6114849,-47.3909818,0E+00,0E+00,0E+00,0E+00,0E+00
261,10.7028922,-46.4733443,0E+00,0E+00,0E+00,0E+00,0E+00
262,11.0618397,-16.6365278,0E+00,0E+00,0E+00,0E+00,0E+00
263,11.7403106,-49.0325469,0E+00,0E+00,0E+00,0E+00,0E+00
264,10.6997370,-48.4760380,0E+00,0E+00,0E+00,0E+00,0E+00
265,11.8079908,-37.1766830,0E+00,0E+00,0E+00,0E+00,0E+00
266,10.7966522,-38.3736316,0E+00,0E+00,0E+00,0E+00,0E+00
267,10.4931952,38.3032556,0E+00,0E+00,0E+00,0E+00,0E+00
268,10.8586313,22.3631220,0.1753090,10.8585866,22.3631476,15.914621,0.009489
269,11.6606657,-50.1035152,0E+00,0E+00,0E+00,0E+00,0E+00
270,12.2129943,25.1374631,8.9856539,12.2102732,25.1378654,16.457438,0.013036
270,12.2129943,25.1374631,1.3785649,12.2128174,25.1378109,19.511984,0.163803
