upload_ID,upload_RA,upload_Dec,distance,ra,dec,jAperMag3,jAperMag3Err,hAperMag3,hAperMag3Err,ksAperMag3,ksAperMag3Err,RA,Dec,PmrA,PMDEC,sigPMRA,sigPMDEC,w1mpro_pm,w1sigmpro_pm,w2mpro_pm,w2sigmpro_pm
1179,44.3863008,10.7883845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.3869039,10.7883845,2.13282,-0.58075,0.0089,0.006999999999999999,10.544,0.024,10.993,0.029
1180,44.8369133,-20.1525313,0.0545652,44.83691760000001,-20.1525167,15.207751000000002,0.003428,-999999500.0,-999999500.0,14.533812,0.007347,44.8369482,-20.1525313,0.11798,-0.008740000000000001,0.0092,0.0083,14.369000000000002,0.015,14.188,0.017
1181,44.4654393,-33.61923170000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.4655165,-33.61923170000001,0.23156,-0.0182,0.0223,0.0225,15.957,0.08199999999999999,15.51,0.07400000000000001
1182,44.6020299,33.1757462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.602034,33.1757462,0.01232,-0.21513,0.0167,0.0154,14.265,0.024,14.054,0.021
1183,45.039787200000006,-25.4757871,0.08848610000000001,45.039814,-25.4757825,18.074446,0.026236,-999999500.0,-999999500.0,16.653727,0.051054,45.0398366,-25.4757871,0.16044,0.15730999999999998,0.0201,0.0203,15.612,0.023,15.352,0.036000000000000004
1184,46.3436844,-60.159355700000006,0.394489,46.3437158,-60.1594642,16.976366,0.014197,-999999500.0,-999999500.0,16.167679999999994,0.032527999999999994,46.3437829,-60.159355700000006,0.17640999999999998,0.12828,0.0154,0.0131,15.725,0.017,15.532,0.03
1185,43.1231209,-70.6447877,0.0750881,43.1231631,-70.6448032,14.852170999999998,0.004126,-999999500.0,-999999500.0,14.475538,0.009403,43.12337210000001,-70.6447877,0.29976,0.25226,0.0102,0.0096,14.689,0.025,14.835,0.027000000000000003
1186,44.6445646,-77.1605296,0.1648737,44.6446078,-77.1605744,16.081701000000002,0.010725,-999999500.0,-999999500.0,14.87178,0.015492,44.6446999,-77.1605296,0.10825,0.11935,0.0073,0.0074,14.483,0.015,14.298,0.014
1187,44.9957623,-76.67758070000002,0.35003720000000005,44.9960896,-76.6775193,16.667822,0.018639,-999999500.0,-999999500.0,15.962475,0.036067,44.99597670000001,-76.67758070000001,0.17785,0.08356,0.0201,0.0204,15.768,0.024,15.788,0.036000000000000004
1188,45.7424037,13.2555971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.742434,13.2555971,0.10627,-0.18801,0.0117,0.0105,14.689,0.016,14.53,0.021
1189,44.3053884,14.0214654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.3054251,14.0214654,0.12834,-0.113,0.0138,0.0134,15.005999999999998,0.019,14.83,0.027000000000000003
1190,45.4178792,-21.3974401,0.8890418999999999,45.4178604,-21.3971938,15.038170999999998,0.002886,-999999500.0,-999999500.0,14.338937,0.006097,45.4179342,-21.3974401,0.18419,-0.96384,0.0319,0.0336,15.433,0.029,15.396,0.045
1191,44.4496582,-20.933966100000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.4497071,-20.933966100000003,0.16434,0.17968,0.0545,0.0582,18.348,0.145,15.673,0.042
1192,46.0687782,-2.8827056,0.3063765,46.06886160000001,-2.8827232000000005,17.666548000000006,0.045832,-999999500.0,-999999500.0,16.388197,0.058312,46.0688241,-2.8827056,0.16512000000000002,-0.12236,0.0218,0.0225,15.877,0.025,15.627,0.044
1193,44.8919507,-3.7790539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.8920468,-3.7790538999999996,0.34521,0.2738,0.0263,0.0281,16.799,0.045,14.936,0.027000000000000003
1194,44.8173276,-14.581216199999998,0.254791,44.8174003,-14.5812242,15.266847,0.003397,-999999500.0,-999999500.0,14.521304999999998,0.007338,44.8173645,-14.581216199999998,0.12852,-0.01235,0.0097,0.0088,14.432,0.015,14.263,0.018000000000000002
1195,44.7814998,-14.6521096,0.2717623,44.781499,-14.6521851,18.012278,0.019941,-999999500.0,-999999500.0,16.655739999999998,0.040448000000000005,44.78150720000001,-14.6521096,0.02587,-0.21263,0.0208,0.0203,15.876,0.024,15.582,0.042
1196,45.6087708,-14.6911336,1.0360662,45.6090527,-14.6912256,17.706774,0.015844,-999999500.0,-999999500.0,18.043617,0.140077,45.6088922,-14.6911336,0.42284,-0.23341,0.0512,0.0554,17.476,0.073,15.768,0.05
1197,46.000858,-55.8642577,0.1708235,46.0007805,-55.8642387,15.419004,0.004096,-999999500.0,-999999500.0,14.634617,0.009292,46.0009105,-55.8642577,0.10611,-0.00225,0.0077,0.0064,14.439,0.013,14.25,0.013
1198,45.6210954,0.3600707,1.3622243,45.6214487,0.3602062,-999999500.0,-999999500.0,19.112768,0.228414,-999999500.0,-999999500.0,45.6211906,0.3600707,0.34277,-0.49987,0.0071,0.0071,13.889,0.02,13.76,0.03
1199,45.04090120000001,41.5142273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.04080379999999,41.5142273,-0.26243,0.043210000000000005,0.0857,0.0838,19.173,0.343,15.984000000000002,0.065
1200,45.8912226,-6.45236,0.2367585,45.8912886,-6.4523546,16.874676,0.016880000000000003,-999999500.0,-999999500.0,16.16544,0.041562,45.8912642,-6.45236,0.14862,-0.17174,0.02,0.0192,15.77,0.023,15.487,0.04
1201,45.3969395,-16.238174,1.0237494,45.39720300000001,-16.2380441,18.378954,0.032426,-999999500.0,-999999500.0,18.56213,0.265814,45.3970504,-16.238174,0.38322,0.058220000000000015,0.0461,0.0501,17.907,0.1,15.524,0.04
1202,46.4206067,-22.6105666,0.213102,46.4205596,-22.6105265,15.308568,0.003820000000000001,-999999500.0,-999999500.0,14.435317,0.007437,46.4206468,-22.610566600000002,0.13312000000000002,-0.00547,0.0081,0.0074,14.181,0.015,14.043,0.015
1203,46.2044224,-27.0849343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.2044587,-27.0849343,0.11644000000000003,0.47326,0.051,0.0536,19.715,,15.578,0.041
1204,45.421432,-34.970878000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.4216635,-34.970878000000006,0.68295,-1.58812,0.0092,0.0055,11.094,0.01,10.925,0.006999999999999999
1205,45.4215105,-34.971075899999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.4217883,-34.971075899999995,0.8194899999999999,-1.97451,0.0159,0.0153,11.648,0.015,11.49,0.011
1206,45.0754472,-35.3563081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0755092,-35.3563081,0.18213,-0.11243,0.017,0.0156,15.62,0.02,15.329,0.031
1207,45.4272254,-34.9753665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.4267954,-34.9753665,-1.2685799999999998,1.4534,0.1731,0.1669,17.342,0.084,16.435,0.112
1208,46.1629129,-8.281695,0.2073812,46.1628916,-8.281748599999998,15.281609,0.005733,-999999500.0,-999999500.0,14.511443,0.011759,46.1629231,-8.281695,0.03633,-0.13302999999999998,0.009000000000000001,0.0083,14.379,0.016,14.34,0.017
1209,45.6974103,-18.8465509,0.1990836,45.6974174,-18.846496,15.897244,0.005022,-999999500.0,-999999500.0,14.953553,0.009701,45.6974493,-18.8465509,0.13278,-0.01518,0.0106,0.0099,14.713,0.022,14.46,0.025
1210,46.6917247,18.9117688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.6917607,18.9117688,0.1226,-0.00941,0.0113,0.0103,14.481,0.017,14.380999999999998,0.02
1211,45.7209232,17.4518324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.7209721,17.4518324,0.16796,-0.10547,0.0193,0.0187,15.347,0.022,15.401,0.041
1212,47.96514570000001,-70.4030015,0.1557664,47.9651069,-70.4030428,15.169692,0.003964,-999999500.0,-999999500.0,14.343298,0.007369,47.96518629999999,-70.4030015,0.049,0.02565,0.0068,0.0065,14.137,0.014,14.003,0.013
1213,44.0798468,-70.3701724,0.4374073000000001,44.0802072,-70.3701825,14.043786,0.0019760000000000003,-999999500.0,-999999500.0,14.085179,0.006453,44.0806976,-70.3701724,1.02898,-0.13784000000000002,0.0096,0.009000000000000001,14.746,0.013,14.777,0.017
1214,46.4262678,-68.96712,0.6032218,46.4266264,-68.9670127,18.211018,0.030216000000000007,-999999500.0,-999999500.0,16.619087,0.04473,46.42644179999999,-68.96712,0.22477,0.2522,0.0163,0.0149,15.847,0.019,15.409,0.026
1215,46.0901438,11.2853806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0902549,11.2853806,0.39208,-0.0882,0.0143,0.0148,15.078,0.023,15.024,0.034
1216,45.6811787,-24.8458046,0.3452133,45.6812815,-24.8457825,16.857779999999998,0.010335,-999999500.0,-999999500.0,15.283398000000002,0.015262,45.6812435,-24.8458046,0.21167,-0.05473,0.0104,0.0102,14.73,0.015,14.529000000000002,0.019
1217,46.0156032,-24.1739801,0.2622707,46.0155235,-24.1739855,16.767385,0.009363,-999999500.0,-999999500.0,15.583673999999998,0.018367,46.0156022,-24.1739801,-0.0031100000000000004,-0.2192,0.0147,0.0137,15.274,0.019,15.071,0.028
1218,46.4266985,12.6268228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.4267497,12.626822800000001,0.1798,-0.19737,0.0312,0.0327,16.244,0.034,16.03,0.07200000000000001
1219,47.344331,-39.1842769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.34447279999999,-39.1842769,0.39566,-0.02232,0.0037,0.0031,8.011000000000001,0.011,7.8439999999999985,0.008
1220,45.5216964,-39.851325,6.8826084000000005,45.5237602,-39.85025510000001,12.098353,0.000681,-999999500.0,-999999500.0,11.383672,0.000948,45.5216964,-39.851325,0.0,0.0,0.0143,0.0267,16.762,,16.479,
1221,45.5615329,-39.7454175,0.1112377,45.5614982,-39.74543320000001,15.443986,0.0035700000000000007,-999999500.0,-999999500.0,14.579802,0.006379,45.5615802,-39.7454175,0.13095,0.00079,0.0086,0.0074,14.354,0.014,14.201,0.015
1222,46.0891798,-39.763752200000006,0.7641145,46.08945170000001,-39.763789,15.50169,0.003645,-999999500.0,-999999500.0,14.688127,0.006956,46.0893826,-39.763752200000006,0.56125,0.4205100000000001,0.011,0.0102,14.893,0.016,14.515,0.019
1223,47.2100948,-40.1164819,7.994236999999999,47.2071947,-40.11637020000001,20.338108,0.186878,-999999500.0,-999999500.0,-999999500.0,-999999500.0,47.20974260000001,-40.1164819,-0.96961,0.76598,0.1238,0.1186,17.941,0.188,17.362000000000002,0.295
1224,45.5971345,-50.3380924,0.1761067,45.59707279999999,-50.3381214,15.087889,0.003733,14.530428,0.0044670000000000005,14.286637,0.006369,45.5971579,-50.3380924,0.05387,0.047060000000000005,0.0078,0.0066,14.16,0.014,14.049,0.013
1225,47.3334974,-49.4655482,0.7745401999999999,47.3331945,-49.465635,17.153427,0.021878,16.502261999999998,0.027183,15.903132,0.025675,47.33358320000001,-49.4655482,0.20067,0.08727,0.0173,0.0161,15.584,0.021,15.401,0.03
1226,47.4037342,-49.3987464,1.0272079,47.40360620000001,-49.3984735,-999999500.0,-999999500.0,18.517221,0.167159,18.049442000000006,0.17338399999999998,47.4038249,-49.3987464,0.21246,-0.0369,0.0315,0.0309,16.269000000000002,0.033,15.73,0.041
1227,47.3324578,-50.270546,0.3283437,47.3323349,-50.2705923,17.034975,0.01635,17.368510999999998,0.048616,18.09386,0.173379,47.3330068,-50.270546,1.26317,0.41848,0.0438,0.0418,17.624000000000006,0.071,15.191,0.034
1228,41.1494416,-83.0803176,0.0336362,41.149452,-83.0803269,15.14329,0.004379999999999999,-999999500.0,-999999500.0,14.378228,0.009006,41.1496761,-83.0803176,0.10171,0.04644,0.0059,0.006999999999999999,14.224,0.012,14.072,0.012
1229,45.5517941,-83.6446468,0.2265369,45.5523476,-83.6446324,15.784822,0.008276,-999999500.0,-999999500.0,14.985558,0.018473,45.5521849,-83.6446468,0.15572,0.14751,0.0155,0.0167,14.844,0.028,14.709,0.023
1231,46.3901657,39.9096283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.3902806,39.9096283,0.3173,0.007859999999999999,0.0219,0.0247,16.71,0.042,14.652,0.022
1232,46.429337200000006,14.200343099999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.4293691,14.200343099999998,0.11122,-0.08581,0.0123,0.012,14.902,0.019,14.663,0.024
1233,45.8795537,-35.8500461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.879634,-35.8500461,0.23426,-0.05856,0.0146,0.0138,15.387,0.02,15.121,0.028
1234,46.609910600000006,-33.4326219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.6098935,-33.4326219,-0.05147,-1.13021,0.0105,0.0107,14.318,0.016,14.115,0.016
1235,47.5346514,-0.7725725,5.7847762000000005,47.5332685,-0.7717539000000001,14.261721,0.002293,13.874893,0.002556,13.554544,0.00353,47.5346514,-0.7725725,0.0,0.0,0.047,0.0706,17.891,,17.524,
1236,46.1517483,-3.5127957000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.1518038,-3.5127957000000003,0.19948,-0.068,0.0104,0.0096,14.679,0.016,14.417,0.02
1237,46.5073432,-3.5183917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.50747020000001,-3.5183917,0.4563100000000001,-1.72479,0.0083,0.0082,14.003,0.01,13.746,0.013
1238,46.5055427,-3.5150372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.50524650000001,-3.5150372,-1.06417,0.50485,0.0805,0.0845,17.186,0.078,16.092,0.075
1239,47.2551815,-45.91816370000001,0.6343849,47.2549554,-45.9180842,15.217413,0.0035310000000000007,14.809581,0.004692,14.473454,0.005958,47.2552995,-45.91816370000001,0.29556,-0.08221,0.0079,0.0068,14.243,0.016,14.0,0.013
1240,47.3099812,-53.4780063,0.3722731,47.3101549,-53.478005,16.590977,0.007591,-999999500.0,-999999500.0,15.143529,0.011322,47.3099054,-53.4780063,-0.16232,-0.00127,0.0073,0.0066,14.461,0.014,14.227,0.013
1241,47.322294,-57.9431649,0.1516275,47.3222162,-57.9431567,15.376901,0.003657,-999999500.0,-999999500.0,14.670779,0.007895000000000001,47.3223625,-57.9431649,0.13085,0.00012,0.0079,0.0065,14.502,0.013,14.379,0.014
1242,46.3806384,4.9747007000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.380635,4.9747007000000005,-0.01204,-0.12962,0.0099,0.0095,14.501,0.017,14.333,0.019
1243,47.5639696,5.9065957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.5639309,5.9065957000000004,-0.13864,-0.58913,0.0053,0.0085,7.841,0.018000000000000002,7.455,0.009000000000000001
1244,46.66978870000001,16.5628575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.6698286,16.5628575,0.13772,-0.01444,0.0119,0.0113,14.792,0.017,14.325,0.02
1245,46.6244008,-7.6819655,3.0281309,46.6251975,-7.6822558,12.093421,0.000733,-999999500.0,-999999500.0,11.666968,0.001268,46.6247527,-7.6819655,1.2553,-0.8821700000000001,0.0029,0.0027,10.876,0.008,10.76,0.006999999999999999
1246,46.6242498,-7.681937599999999,3.5695896,46.6251975,-7.6822558,12.093421,0.000733,-999999500.0,-999999500.0,11.666968,0.001268,46.624681,-7.681937599999999,1.53821,-1.06761,0.0062,0.0057,11.417,0.01,11.224,0.006999999999999999
1247,46.8071399,-7.2535894,0.71397,46.8070569,-7.2537698000000015,16.23188,0.008389,-999999500.0,-999999500.0,15.850589,0.025215,46.8070944,-7.2535894,-0.16261,-0.4916100000000001,0.0217,0.0209,15.834,0.022,16.064,0.064
1248,46.5566718,-22.318683,0.0539491,46.5566878,-22.3186806,16.294094,0.007483,-999999500.0,-999999500.0,15.331707000000002,0.015521,46.5567246,-22.318683,0.17585,-0.01765,0.0128,0.0116,15.025,0.018000000000000002,14.757,0.024
1249,48.1719773,-49.04902910000001,0.13078710000000002,48.17193320000001,-49.0490511,15.223156,0.004697,14.778095,0.006287,14.54583,0.008357,48.1720333,-49.049029100000006,0.1321,0.05848,0.0082,0.0069,14.364,0.013,14.229,0.014
1250,47.4322289,8.013248299999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.4322514,8.013248299999999,0.08009,-0.07771,0.0111,0.0105,14.687,0.016,14.447,0.02
1251,46.19085870000001,48.4271885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.1910006,48.4271885,0.33894,-0.29978,0.0341,0.0357,16.462,0.037000000000000005,15.545,0.04
1252,48.0737831,-27.454735100000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.073735600000006,-27.454735100000004,-0.15183,-0.3206,0.0037,0.0033,8.402999999999999,0.011,8.26,0.008
1253,47.111031200000006,-38.2117667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.111031200000006,-38.2117667,0.0,0.0,0.0126,0.0253,19.416,,18.363,
1254,47.9793578,-62.1363711,0.1184731,47.9792874,-62.1363703,15.116939000000002,0.003559000000000001,-999999500.0,-999999500.0,14.423735999999998,0.007213,47.9794152,-62.1363711,0.09658,-0.03642,0.0071,0.0061,14.28,0.014,14.127,0.012
1255,46.1093784,-61.4790975,0.4502568,46.1094877,-61.47921120000001,17.310858,0.017626,-999999500.0,-999999500.0,16.931843,0.07158400000000001,46.1094888,-61.479097499999995,0.18982,0.04456,0.0159,0.0142,15.943,0.019,15.326,0.024
1256,48.197874,-40.1601787,0.4389693,48.1978549,-40.1600576,16.471779,0.008735,-999999500.0,-999999500.0,15.194857,0.013673,48.19789160000001,-40.1601787,0.04829,-0.25072,0.0101,0.0091,14.816,0.017,14.591,0.018000000000000002
1257,46.8798261,41.42806420000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.8798759,41.42806420000001,0.13448,-0.35628000000000004,0.0778,0.0792,16.752,0.066,17.33,0.254
1258,46.8921948,-17.611942000000006,0.3017598,46.8922718,-17.6119825,15.602970999999998,0.004244,-999999500.0,-999999500.0,15.019131,0.010306999999999998,46.8922357,-17.611942000000003,0.14028,-0.38414,0.0108,0.0103,14.777,0.016,14.636,0.022
1259,48.3564174,18.8225637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.35680170000001,18.8225637,1.30955,-1.09285,0.0027,0.0027,10.648,0.008,10.513,0.006
1260,48.3563075,18.822500100000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.3567772,18.822500100000003,1.60037,-1.38267,0.0111,0.011,13.527,0.047,13.055,0.029
1261,47.973620200000006,18.0910936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.9736437,18.0910936,0.08026,-0.14363,0.0126,0.0118,14.66,0.017,14.55,0.022
1262,47.2948523,31.6794633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.2949077,31.679463300000002,0.16982,-0.05961,0.01,0.0096,14.327,0.016,14.134,0.017
1263,47.769102200000006,73.7675339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.7709106,73.7675339,1.8198,-1.1374,0.0324,0.0258,8.95,0.034,8.693,0.018000000000000002
1264,47.76868320000001,73.7675558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.7706933,73.7675558,2.02286,-1.20775,0.0111,0.0097,9.366,0.01,9.111,0.008
1265,48.1086628,-12.1118473,0.2557205,48.1087345,-12.111836,15.078760999999998,0.003161,-999999500.0,-999999500.0,14.330128,0.006544,48.1087022,-12.1118473,0.13875,-0.04749,0.009000000000000001,0.0084,14.241,0.014,14.24,0.017
1266,48.45981370000001,12.2124549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.4599334,12.2124549,0.42104,-0.06665,0.0113,0.0112,14.648,0.017,14.424,0.022
1267,47.5758486,-56.5920012,0.0896702,47.5758595,-56.5920254,15.172579,0.003472,-999999500.0,-999999500.0,14.407238,0.006489,47.5758575,-56.5920012,0.01775,0.08417999999999999,0.006999999999999999,0.0062,14.268,0.012,14.13,0.012
1268,48.0392404,-28.5018048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0392855,-28.501804800000002,0.14271,-0.01078,0.0095,0.0086,14.505,0.014,14.324000000000002,0.017
1269,49.049023,-47.4008146,0.4307395000000001,49.0488685,-47.4007565,15.45412,0.004907,15.042198999999998,0.0068200000000000005,14.751268,0.008336,49.049094200000006,-47.400814600000004,0.17339000000000002,-0.0852,0.0088,0.0075,14.505999999999998,0.015,14.239,0.015
1270,47.0043159,-59.93424200000001,2.2301419,47.0035627,-59.9337507,15.174271,0.00402,-999999500.0,-999999500.0,14.460921,0.0077090000000000014,47.0044155,-59.934242000000005,0.1797,0.05092,0.0209,0.0187,15.799,0.025,15.548,0.032
1271,48.3275261,29.0524206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.3275509,29.0524206,0.07817,-0.15515,0.0096,0.0088,14.265,0.015,14.069,0.017
1272,48.4718035,-13.8734991,0.3188433,48.4718932,-13.873515300000005,15.467510999999998,0.00409,-999999500.0,-999999500.0,14.762807,0.008939,48.471851,-13.8734991,0.16602999999999998,0.00815,0.0099,0.009000000000000001,14.58,0.015,14.399,0.018000000000000002
1273,48.2650798,-13.9325146,0.1746241,48.2651276,-13.9325286,15.60534,0.004835,-999999500.0,-999999500.0,14.865096,0.012256,48.2651346,-13.932514600000001,0.1916,-0.06092,0.0101,0.0094,14.654000000000002,0.016,14.429,0.019
1274,48.2375577,-14.0710031,0.2272965,48.2376213,-14.0710168,16.335432,0.0073370000000000015,-999999500.0,-999999500.0,15.268627,0.016819999999999998,48.2375977,-14.071003099999999,0.1396,-0.035460000000000005,0.012,0.0115,14.967,0.017,14.85,0.023
1275,48.3668264,-13.8055297,0.14370239999999998,48.3668674,-13.805532800000002,15.937705,0.005662,-999999500.0,-999999500.0,15.254771,0.016694999999999998,48.3668729,-13.8055297,0.16241,-0.07214,0.0134,0.0134,15.127,0.019,14.997,0.03
1276,47.7467557,66.5655173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.7472542,66.5655173,0.71372,-0.47232,0.0265,0.0265,16.065,0.024,16.187,0.064
1277,49.1796123,-38.9201434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.1796603,-38.9201434,0.13448,0.04468,0.0127,0.0114,15.183,0.024,14.975,0.029
1278,47.9047803,-38.7914396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.9047803,-38.791439600000004,0.0,0.0,0.0136,0.0202,16.895,,16.822,
1279,48.4564407,-0.8850065,0.0519215,48.4564297,-0.8850158000000001,16.47953,0.011883,15.977632,0.014882,15.676227,0.021599,48.45648,-0.8850065,0.14157999999999998,-0.22612,0.0276,0.0277,15.652,0.033,15.517,0.051
1280,48.287417100000006,-36.0064869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.2875081,-36.0064869,0.2651,0.26348,0.0211,0.0204,15.462,0.027000000000000003,15.174,0.029
1281,48.1271185,0.6015959,0.905527,48.1269482,0.601781,16.275854000000002,0.009248,15.765689000000002,0.011967,15.568895,0.019406,48.1271334,0.6015959,0.0536,-0.18516,0.0167,0.0164,15.244000000000002,0.019,15.366,0.037000000000000005
1282,48.58442120000001,0.779165,0.6893276999999999,48.5844173,0.7793564000000001,14.993275,0.003902000000000001,14.436732999999998,0.004303,14.23767,0.006597,48.5844253,0.779165,0.01493,-0.17472,0.0088,0.0082,14.153,0.015,14.068,0.016
1283,48.535123,1.7792741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.5351484,1.7792741,0.09153,-0.09325,0.0107,0.0101,14.531,0.016,14.33,0.02
1284,48.639349,3.1128595000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.6393789,3.1128595000000003,0.10767,-0.08512,0.0134,0.0118,14.856,0.018000000000000002,14.909,0.03
1285,47.9738017,20.8543565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.9738236,20.8543565,0.07376,-0.09706,0.0124,0.0118,14.699000000000002,0.017,14.545,0.023
1286,47.7248324,-32.8924256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.7248937,-32.8924256,0.18514,-0.026760000000000003,0.0087,0.008,14.366,0.017,14.161,0.017
1287,49.1022717,43.1187122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.102411,43.118712200000004,0.36602,-0.292,0.0253,0.0258,17.354,0.078,14.647,0.022
1288,48.2956045,-6.1162135000000015,0.2789698,48.2956575,-6.1162703,14.903329,0.003593,-999999500.0,-999999500.0,14.366064,0.009069,48.2956291,-6.116213500000001,0.08802,-0.1678,0.0088,0.0082,14.185,0.015,14.121,0.017
1289,47.9133288,-5.8545270999999985,1.3215178,47.9136973,-5.8545462,16.504192,0.010237,-999999500.0,-999999500.0,16.28872,0.037214,47.9134533,-5.854527099999999,0.446,0.01087,0.0263,0.0244,16.034000000000002,0.026,15.937,0.06
1290,49.6920725,-73.15507480000002,0.0325655,49.6920882,-73.155067,15.472754,0.005363000000000001,-999999500.0,-999999500.0,14.704897,0.009933,49.6921416,-73.15507480000001,0.07203999999999999,0.08005,0.0073,0.0068,14.502,0.014,14.313,0.013
1291,50.89686629999999,-81.03223320000002,0.0639229,50.8969763,-81.0322378,15.251829999999998,0.005371,-999999500.0,-999999500.0,14.40013,0.009813,50.89705,-81.03223320000001,0.1031,0.02191,0.0057,0.0068,14.161,0.011,14.001,0.012
1292,47.2290655,-82.2021681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.2319514,-82.2021681,1.40961,-0.81081,0.2231,0.2503,17.44,0.08900000000000001,17.327,0.243
1293,48.8184214,-16.398610199999997,0.1113979,48.818437,-16.3986373,17.366754999999998,0.012871,-999999500.0,-999999500.0,16.641861,0.038737,48.8184698,-16.398610199999997,0.16715,-0.17513,0.0319,0.0318,16.372,0.034,16.144000000000002,0.07
1294,49.3430814,-49.3718788,0.3022891,49.3429764,-49.3719276,15.50434,0.00446,14.955826,0.004843999999999999,14.710028,0.007301,49.3431219,-49.3718788,0.09501,0.06502999999999999,0.009000000000000001,0.0074,14.546,0.014,14.416,0.015
1295,48.1321118,-22.534313,0.1582664,48.1321488,-22.5343406,15.093584,0.0034729999999999995,-999999500.0,-999999500.0,14.428152,0.007011,48.1321417,-22.534313,0.09952,-0.18203,0.0078,0.006999999999999999,14.175,0.013,14.029000000000002,0.014
1296,48.6196228,-58.4284649,0.1465205,48.6195527,-58.4284825,15.158613,0.003017,-999999500.0,-999999500.0,14.457435999999998,0.006587999999999999,48.6196704,-58.428464899999994,0.08971,0.03577,0.0073,0.0061,14.355,0.014,14.206,0.012
1297,50.2789397,-58.6573575,0.3060035,50.2788635,-58.65743270000001,16.12126,0.006620999999999999,-999999500.0,-999999500.0,15.43507,0.018912,50.2790431,-58.657357499999996,0.19361,0.1702,0.0114,0.01,15.279000000000002,0.015,15.1,0.022
