upload_ID,upload_RA,upload_Dec,distance,ra,dec,jAperMag3,jAperMag3Err
191,170.7267621,25.8389802,0.3412293,170.7268192,25.8390598,16.299522,0.013926
192,170.7271763,25.8390805,1.1593702,170.7268192,25.8390598,16.299522,0.013926
193,170.7266876,25.8389763,0.5218175,170.7268192,25.8390598,16.299522,0.013926
194,169.5309043,-6.4421458,0E+00,0E+00,0E+00,0E+00,0E+00
195,170.1425114,-40.7614431,0E+00,0E+00,0E+00,0E+00,0E+00
196,170.4085062,6.1356768,0E+00,0E+00,0E+00,0E+00,0E+00
197,170.4063791,6.1314339,0E+00,0E+00,0E+00,0E+00,0E+00
198,170.5834162,40.8946554,0.3288182,170.5833993,40.8947458,17.384794,0.034036
199,168.2635080,68.3497449,0E+00,0E+00,0E+00,0E+00,0E+00
200,170.6106157,-38.5862281,0E+00,0E+00,0E+00,0E+00,0E+00
201,171.1000094,-56.4080026,0E+00,0E+00,0E+00,0E+00,0E+00
202,170.8553007,12.9335564,0E+00,0E+00,0E+00,0E+00,0E+00
203,171.3073236,15.3258905,0E+00,0E+00,0E+00,0E+00,0E+00
204,171.5795163,44.4895521,0.5079298,171.5795319,44.4896928,15.847994,0.009509
205,170.4701361,-26.8273157,0E+00,0E+00,0E+00,0E+00,0E+00
206,171.1674641,66.5142027,0E+00,0E+00,0E+00,0E+00,0E+00
207,170.8402182,7.9863283,0E+00,0E+00,0E+00,0E+00,0E+00
208,171.1690416,-32.8980491,0E+00,0E+00,0E+00,0E+00,0E+00
209,170.9306602,0.0256113,0E+00,0E+00,0E+00,0E+00,0E+00
210,170.2058894,0.1942440,0E+00,0E+00,0E+00,0E+00,0E+00
211,171.0007491,49.1174690,0.2541195,171.0008011,49.1175309,15.571114,0.007819
211,171.0007491,49.1174690,9.1096337,171.0043480,49.1165445,19.829178,0.254856
212,171.0479271,48.9422687,0.2329641,171.0479647,48.9423285,15.777584,0.010152
212,171.0479271,48.9422687,0.2181536,171.0479339,48.9423291,15.765059,0.009123
213,171.4388850,54.2139733,0.1143114,171.4388465,54.2139957,16.774626,0.020055
214,171.3873827,70.5245693,0E+00,0E+00,0E+00,0E+00,0E+00
215,169.7870192,71.2897589,0E+00,0E+00,0E+00,0E+00,0E+00
216,170.9633793,32.2381500,0.2122194,170.9634253,32.2381943,15.464967,0.007287
217,171.4502552,17.8576319,0.4163322,171.4502827,17.8577446,17.438747,0.030899
